10000 INGIND35 50
60770 40 FIS01
60771 59 IINF05
60772 61 MED18
60773 22 AGR03
60774 21 MED18
60775 5 AGR03
60776 82 IINF05
60777 26 AGR03
60778 16 INGIND35
60779 95 IINF04
60780 46 IINF04
60781 81 IINF05
60782 17 AGR03
60783 18 FIS01
60784 14 IINF05
60785 89 MED18
60786 66 MED18
60787 49 FIS01
60788 87 MAT01
60789 37 MAT01
60790 31 FIS01
60791 39 FIS01
60792 93 IINF04
60793 5 AGR03
60794 91 MED18
60795 88 IINF05
60796 99 MED18
60797 17 BIO10
60798 16 MAT01
60799 1 BIO10
60800 99 MED18
60801 5 IINF05
60802 72 AGR03
60803 91 BIO10
60804 82 IINF05
60805 61 BIO10
60806 84 INF01
60807 64 MED18
60808 32 IINF05
60809 86 INF01
60810 56 IINF04
60811 64 IINF04
60812 72 CHIM02
60813 84 FIS01
60814 12 INF01
60815 62 CHIM02
60816 87 IINF05
60817 72 AGR03
60818 83 MED18
60819 95 IINF04
60820 75 CHIM02
60821 39 MAT01
60822 80 BIO10
60823 52 INF01
60824 62 MAT01
60825 29 BIO10
60826 2 FIS01
60827 45 CHIM02
60828 11 CHIM02
60829 62 AGR03
60830 76 INF01
60831 64 INGIND35
60832 31 BIO10
60833 12 IINF04
60834 84 BIO10
60835 11 IINF05
60836 29 INF01
60837 78 BIO10
60838 93 INF01
60839 68 MED18
60840 53 MED18
60841 75 MAT01
60842 25 IINF05
60843 66 INF01
60844 53 INF01
60845 54 INF01
60846 96 IINF05
60847 95 FIS01
60848 14 BIO10
60849 9 INGIND35
60850 31 MED18
60851 98 AGR03
60852 57 AGR03
60853 75 INF01
60854 17 INF01
60855 72 BIO10
60856 27 IINF05
60857 58 IINF05
60858 9 INF01
60859 97 FIS01
60860 96 INGIND35
60861 57 IINF05
60862 1 IINF04
60863 2 INF01
60864 71 MAT01
60865 62 INGIND35
60866 32 AGR03
60867 54 CHIM02
60868 4 MED18
60869 40 IINF05
60870 54 MAT01
60871 100 IINF05
60872 2 AGR03
60873 46 FIS01
60874 75 BIO10
60875 86 FIS01
60876 12 INF01
60877 39 INF01
60878 76 CHIM02
60879 79 MAT01
60880 40 AGR03
60881 46 BIO10
60882 76 IINF04
60883 46 MED18
60884 18 AGR03
60885 65 INF01
60886 57 MED18
60887 51 BIO10
60888 18 IINF04
60889 72 FIS01
60890 69 INF01
60891 4 BIO10
60892 36 INF01
60893 19 CHIM02
60894 19 BIO10
60895 93 INGIND35
60896 11 AGR03
60897 96 MAT01
60898 57 CHIM02
60899 92 BIO10
60900 55 INF01
60901 32 MED18
60902 96 INGIND35
60903 17 FIS01
60904 6 IINF05
60905 84 IINF04
60906 88 IINF05
60907 67 MED18
60908 100 MED18
60909 77 AGR03
60910 95 AGR03
60911 75 INF01
60912 56 MED18
60913 70 IINF05
60914 5 INF01
60915 75 CHIM02
60916 40 AGR03
60917 48 IINF05
60918 61 MED18
60919 63 AGR03
60920 76 IINF04
60921 56 INF01
60922 80 MED18
60923 88 MAT01
60924 37 BIO10
60925 81 AGR03
60926 25 MED18
60927 66 MED18
60928 43 MAT01
60929 73 MED18
60930 23 INF01
60931 5 IINF05
60932 71 CHIM02
60933 29 IINF04
60934 82 MED18
60935 19 BIO10
60936 67 IINF04
60937 89 AGR03
60938 57 CHIM02
60939 86 FIS01
60940 12 MED18
60941 33 MED18
60942 44 IINF04
60943 51 INGIND35
60944 92 MED18
60945 95 BIO10
60946 67 MED18
60947 88 INF01
60948 28 IINF05
60949 40 BIO10
60950 78 MAT01
60951 76 INGIND35
60952 66 INGIND35
60953 3 FIS01
60954 11 FIS01
60955 87 MAT01
60956 84 AGR03
60957 49 MED18
60958 17 IINF04
60959 94 MED18
60960 93 AGR03
60961 48 INGIND35
60962 33 CHIM02
60963 70 INF01
60964 51 AGR03
60965 42 FIS01
60966 84 IINF04
60967 100 INF01
60968 92 CHIM02
60969 28 INF01
60970 7 MED18
60971 25 MAT01
60972 82 BIO10
60973 61 INF01
60974 67 IINF04
60975 44 INGIND35
60976 33 IINF04
60977 47 CHIM02
60978 29 AGR03
60979 2 FIS01
60980 39 INGIND35
60981 41 INGIND35
60982 13 INGIND35
60983 37 CHIM02
60984 4 FIS01
60985 89 MAT01
60986 49 BIO10
60987 94 BIO10
60988 4 MED18
60989 39 IINF05
60990 88 IINF05
60991 45 INF01
60992 74 IINF04
60993 49 MED18
60994 55 AGR03
60995 4 INF01
60996 83 BIO10
60997 53 IINF04
60998 65 BIO10
60999 59 FIS01
61000 89 AGR03
61001 63 CHIM02
61002 65 AGR03
61003 74 IINF04
61004 70 INF01
61005 98 IINF04
61006 50 IINF04
61007 23 MED18
61008 25 IINF04
61009 88 INF01
61010 10 INF01
61011 2 IINF05
61012 87 INF01
61013 96 FIS01
61014 36 MAT01
61015 65 AGR03
61016 83 MED18
61017 55 BIO10
61018 71 INGIND35
61019 31 MED18
61020 4 CHIM02
61021 34 FIS01
61022 19 MAT01
61023 24 IINF05
61024 6 INGIND35
61025 30 BIO10
61026 34 MAT01
61027 26 INGIND35
61028 79 CHIM02
61029 13 MAT01
61030 97 MED18
61031 54 MED18
61032 59 MAT01
61033 88 MED18
61034 59 IINF05
61035 92 MED18
61036 42 MAT01
61037 14 MAT01
61038 53 CHIM02
61039 91 INF01
61040 84 MED18
61041 31 IINF05
61042 62 MAT01
61043 29 MED18
61044 63 AGR03
61045 9 INF01
61046 22 MED18
61047 10 AGR03
61048 22 FIS01
61049 32 INGIND35
61050 25 FIS01
61051 50 AGR03
61052 21 INGIND35
61053 9 IINF05
61054 32 INGIND35
61055 63 CHIM02
61056 19 MAT01
61057 81 AGR03
61058 82 MED18
61059 54 BIO10
61060 35 FIS01
61061 22 IINF05
61062 63 INF01
61063 34 BIO10
61064 96 MAT01
61065 64 AGR03
61066 7 INGIND35
61067 72 CHIM02
61068 65 MED18
61069 3 INF01
61070 57 INF01
61071 18 INGIND35
61072 22 MED18
61073 72 INGIND35
61074 65 IINF04
61075 79 FIS01
61076 38 AGR03
61077 28 INF01
61078 68 FIS01
61079 5 AGR03
61080 38 MED18
61081 41 MED18
61082 15 MAT01
61083 78 MAT01
61084 40 MAT01
61085 12 IINF05
61086 90 CHIM02
61087 90 BIO10
61088 97 CHIM02
61089 70 MAT01
61090 77 AGR03
61091 27 MAT01
61092 6 INGIND35
61093 47 MAT01
61094 28 INF01
61095 65 MED18
61096 50 BIO10
61097 66 IINF05
61098 55 MAT01
61099 1 INF01
61100 52 IINF04
61101 54 MED18
61102 52 MED18
61103 57 AGR03
61104 94 IINF04
61105 40 BIO10
61106 92 IINF05
61107 3 FIS01
61108 8 FIS01
61109 54 CHIM02
61110 72 AGR03
61111 24 BIO10
61112 61 IINF04
61113 84 MED18
61114 89 IINF05
61115 86 IINF05
61116 34 AGR03
61117 69 MED18
61118 61 IINF04
61119 3 MED18
61120 85 CHIM02
61121 8 IINF04
61122 93 INGIND35
61123 92 IINF04
61124 59 MED18
61125 46 INGIND35
61126 32 MAT01
61127 63 AGR03
61128 19 IINF05
61129 91 IINF04
61130 20 CHIM02
61131 88 INGIND35
61132 53 BIO10
61133 59 FIS01
61134 83 MAT01
61135 28 IINF05
61136 38 INF01
61137 34 INF01
61138 54 FIS01
61139 17 MED18
61140 73 FIS01
61141 61 AGR03
61142 40 FIS01
61143 5 AGR03
61144 6 AGR03
61145 65 IINF04
61146 84 AGR03
61147 86 INF01
61148 29 IINF05
61149 29 IINF05
61150 13 INGIND35
61151 79 FIS01
61152 32 IINF05
61153 2 IINF04
61154 3 IINF04
61155 65 INF01
61156 74 BIO10
61157 10 CHIM02
61158 65 FIS01
61159 41 AGR03
61160 44 CHIM02
61161 21 FIS01
61162 68 INGIND35
61163 2 BIO10
61164 6 MED18
61165 25 IINF05
61166 50 AGR03
61167 27 IINF05
61168 11 MED18
61169 74 AGR03
61170 77 IINF05
61171 72 CHIM02
61172 34 IINF04
61173 90 INGIND35
61174 69 IINF04
61175 43 INGIND35
61176 98 INF01
61177 4 MED18
61178 94 INF01
61179 35 BIO10
61180 96 MED18
61181 44 FIS01
61182 52 MAT01
61183 40 IINF04
61184 35 AGR03
61185 21 FIS01
61186 59 INF01
61187 73 INF01
61188 52 MED18
61189 73 INF01
61190 69 IINF04
61191 80 AGR03
61192 1 INGIND35
61193 26 INF01
61194 65 BIO10
61195 57 FIS01
61196 81 IINF04
61197 50 IINF04
61198 75 MAT01
61199 3 CHIM02
61200 62 MED18
61201 79 MAT01
61202 34 INF01
61203 1 BIO10
61204 1 FIS01
61205 40 IINF04
61206 61 IINF05
61207 66 IINF04
61208 78 AGR03
61209 48 INF01
61210 17 INGIND35
61211 78 IINF05
61212 85 AGR03
61213 40 MED18
61214 75 AGR03
61215 93 AGR03
61216 38 INGIND35
61217 5 FIS01
61218 47 MED18
61219 97 MAT01
61220 37 BIO10
61221 59 INGIND35
61222 10 IINF04
61223 73 FIS01
61224 62 FIS01
61225 21 AGR03
61226 64 CHIM02
61227 52 IINF05
61228 86 IINF04
61229 61 IINF05
61230 1 INF01
61231 50 CHIM02
61232 74 MAT01
61233 48 BIO10
61234 69 MED18
61235 92 IINF05
61236 77 IINF05
61237 90 INF01
61238 2 FIS01
61239 12 BIO10
61240 47 BIO10
61241 87 MAT01
61242 49 IINF05
61243 40 AGR03
61244 75 INF01
61245 17 FIS01
61246 19 MAT01
61247 11 CHIM02
61248 85 MAT01
61249 76 IINF04
61250 18 INF01
61251 100 FIS01
61252 88 IINF05
61253 9 BIO10
61254 48 FIS01
61255 97 BIO10
61256 16 AGR03
61257 55 INF01
61258 90 FIS01
61259 56 BIO10
61260 68 AGR03
61261 55 MAT01
61262 31 INF01
61263 24 MED18
61264 85 INF01
61265 28 AGR03
61266 78 BIO10
61267 89 IINF05
61268 94 IINF04
61269 37 INGIND35
61270 67 INGIND35
61271 86 MED18
61272 92 MED18
61273 76 INF01
61274 25 IINF04
61275 64 INF01
61276 96 MED18
61277 59 AGR03
61278 17 CHIM02
61279 100 FIS01
61280 86 MAT01
61281 97 IINF04
61282 40 INGIND35
61283 3 IINF05
61284 8 CHIM02
61285 88 INF01
61286 79 FIS01
61287 86 MAT01
61288 1 FIS01
61289 96 INF01
61290 37 FIS01
61291 90 IINF04
61292 48 INGIND35
61293 68 MAT01
61294 99 CHIM02
61295 65 MAT01
61296 32 IINF05
61297 76 BIO10
61298 28 CHIM02
61299 29 IINF04
61300 37 INF01
61301 92 IINF04
61302 62 INF01
61303 42 MAT01
61304 44 MED18
61305 24 BIO10
61306 6 INF01
61307 7 MED18
61308 68 MED18
61309 80 BIO10
61310 67 CHIM02
61311 81 BIO10
61312 2 AGR03
61313 11 IINF05
61314 59 CHIM02
61315 60 MED18
61316 13 CHIM02
61317 23 IINF05
61318 18 MAT01
61319 64 MAT01
61320 4 IINF04
61321 67 INGIND35
61322 42 INF01
61323 83 MED18
61324 23 BIO10
61325 38 MED18
61326 24 INGIND35
61327 95 INGIND35
61328 80 CHIM02
61329 2 INF01
61330 60 IINF05
61331 87 MAT01
61332 17 INF01
61333 7 FIS01
61334 54 IINF04
61335 36 IINF04
61336 85 FIS01
61337 87 MAT01
61338 72 AGR03
61339 41 IINF04
61340 73 FIS01
61341 24 MED18
61342 32 FIS01
61343 98 INF01
61344 42 MED18
61345 79 AGR03
61346 26 AGR03
61347 80 AGR03
61348 7 MAT01
61349 69 IINF05
61350 57 IINF05
61351 61 AGR03
61352 85 CHIM02
61353 25 CHIM02
61354 26 MED18
61355 72 CHIM02
61356 56 AGR03
61357 13 INGIND35
61358 76 MAT01
61359 61 IINF04
61360 34 CHIM02
61361 35 BIO10
61362 74 IINF05
61363 45 INGIND35
61364 55 INF01
61365 2 INGIND35
61366 33 FIS01
61367 27 CHIM02
61368 83 IINF05
61369 5 FIS01
61370 70 FIS01
61371 77 AGR03
61372 63 BIO10
61373 20 MAT01
61374 32 FIS01
61375 94 AGR03
61376 10 CHIM02
61377 88 MAT01
61378 70 IINF05
61379 51 FIS01
61380 8 MAT01
61381 63 INGIND35
61382 57 MED18
61383 11 INGIND35
61384 9 MED18
61385 9 AGR03
61386 43 AGR03
61387 29 INF01
61388 18 FIS01
61389 73 IINF05
61390 50 IINF05
61391 74 CHIM02
61392 43 AGR03
61393 40 INGIND35
61394 60 MED18
61395 74 FIS01
61396 81 IINF05
61397 11 AGR03
61398 56 BIO10
61399 48 BIO10
61400 36 INGIND35
61401 51 MED18
61402 69 CHIM02
61403 64 MAT01
61404 90 MED18
61405 42 BIO10
61406 28 IINF04
61407 66 AGR03
61408 29 FIS01
61409 72 BIO10
61410 51 AGR03
61411 3 INF01
61412 15 IINF04
61413 34 MED18
61414 56 CHIM02
61415 23 IINF04
61416 39 FIS01
61417 61 FIS01
61418 43 IINF04
61419 5 INGIND35
61420 55 BIO10
61421 26 IINF05
61422 21 MAT01
61423 75 MAT01
61424 42 BIO10
61425 26 MED18
61426 56 MAT01
61427 95 FIS01
61428 27 MAT01
61429 51 CHIM02
61430 43 MED18
61431 100 MAT01
61432 17 IINF04
61433 98 CHIM02
61434 97 INGIND35
61435 92 FIS01
61436 87 AGR03
61437 98 CHIM02
61438 76 IINF04
61439 66 INGIND35
61440 98 MAT01
61441 98 FIS01
61442 1 CHIM02
61443 94 INGIND35
61444 29 AGR03
61445 52 IINF05
61446 67 BIO10
61447 33 FIS01
61448 79 INF01
61449 30 AGR03
61450 65 IINF04
61451 92 IINF05
61452 86 INGIND35
61453 69 MED18
61454 44 IINF05
61455 77 IINF05
61456 33 AGR03
61457 8 CHIM02
61458 10 INF01
61459 88 MAT01
61460 62 IINF05
61461 79 CHIM02
61462 55 BIO10
61463 75 INF01
61464 64 CHIM02
61465 63 INGIND35
61466 82 IINF05
61467 52 FIS01
61468 13 AGR03
61469 86 INF01
61470 19 MAT01
61471 20 IINF04
61472 54 MED18
61473 74 BIO10
61474 58 CHIM02
61475 40 BIO10
61476 22 FIS01
61477 84 CHIM02
61478 87 CHIM02
61479 84 IINF05
61480 19 FIS01
61481 51 INGIND35
61482 98 FIS01
61483 71 IINF04
61484 69 AGR03
61485 89 FIS01
61486 98 IINF05
61487 88 MED18
61488 4 BIO10
61489 6 IINF05
61490 44 IINF04
61491 22 FIS01
61492 41 INGIND35
61493 83 IINF05
61494 82 CHIM02
61495 18 MAT01
61496 33 BIO10
61497 62 IINF04
61498 95 CHIM02
61499 55 MAT01
61500 79 IINF05
61501 50 INF01
61502 37 FIS01
61503 71 INGIND35
61504 83 AGR03
61505 89 MAT01
61506 43 IINF04
61507 17 INGIND35
61508 57 INGIND35
61509 51 INF01
61510 5 MED18
61511 69 IINF04
61512 17 BIO10
61513 7 MED18
61514 17 BIO10
61515 13 INGIND35
61516 90 BIO10
61517 37 FIS01
61518 85 IINF05
61519 93 CHIM02
61520 46 IINF04
61521 71 FIS01
61522 68 IINF05
61523 40 IINF04
61524 42 INF01
61525 48 BIO10
61526 2 INGIND35
61527 85 IINF04
61528 85 CHIM02
61529 4 AGR03
61530 96 CHIM02
61531 86 MAT01
61532 8 INF01
61533 91 BIO10
61534 76 IINF05
61535 67 FIS01
61536 72 IINF05
61537 7 IINF05
61538 100 INF01
61539 37 INF01
61540 62 AGR03
61541 90 FIS01
61542 29 INGIND35
61543 8 IINF05
61544 77 BIO10
61545 60 BIO10
61546 66 INF01
61547 91 AGR03
61548 5 MED18
61549 61 INGIND35
61550 39 MED18
61551 3 BIO10
61552 80 MAT01
61553 4 AGR03
61554 25 MAT01
61555 2 AGR03
61556 36 MAT01
61557 42 FIS01
61558 64 IINF05
61559 15 INGIND35
61560 90 MED18
61561 7 AGR03
61562 39 CHIM02
61563 75 IINF04
61564 98 INGIND35
61565 9 CHIM02
61566 85 FIS01
61567 15 MAT01
61568 66 INGIND35
61569 96 CHIM02
61570 34 AGR03
61571 36 BIO10
61572 61 IINF05
61573 10 MED18
61574 80 INGIND35
61575 12 IINF05
61576 41 BIO10
61577 61 IINF04
61578 21 CHIM02
61579 63 MED18
61580 97 IINF05
61581 99 CHIM02
61582 44 MED18
61583 59 INGIND35
61584 83 INGIND35
61585 23 MED18
61586 74 MAT01
61587 51 CHIM02
61588 62 AGR03
61589 85 MED18
61590 60 AGR03
61591 52 MED18
61592 39 MAT01
61593 56 INF01
61594 24 IINF04
61595 93 CHIM02
61596 56 MAT01
61597 20 BIO10
61598 88 IINF05
61599 59 CHIM02
61600 82 MED18
61601 18 FIS01
61602 58 IINF04
61603 63 IINF04
61604 29 MED18
61605 43 BIO10
61606 85 IINF05
61607 51 BIO10
61608 11 IINF04
61609 50 AGR03
61610 26 IINF05
61611 94 BIO10
61612 47 AGR03
61613 95 MAT01
61614 28 BIO10
61615 25 BIO10
61616 6 IINF04
61617 3 INGIND35
61618 76 IINF04
61619 51 CHIM02
61620 52 MAT01
61621 56 MAT01
61622 72 FIS01
61623 62 MAT01
61624 93 IINF04
61625 20 CHIM02
61626 79 BIO10
61627 92 CHIM02
61628 76 MAT01
61629 51 MAT01
61630 43 IINF05
61631 2 INF01
61632 33 CHIM02
61633 20 IINF04
61634 58 MAT01
61635 80 MAT01
61636 69 INGIND35
61637 68 IINF05
61638 89 MED18
61639 19 CHIM02
61640 99 IINF04
61641 21 BIO10
61642 32 FIS01
61643 65 IINF04
61644 62 CHIM02
61645 91 MAT01
61646 30 AGR03
61647 12 INF01
61648 24 FIS01
61649 73 AGR03
61650 92 CHIM02
61651 74 CHIM02
61652 21 FIS01
61653 21 CHIM02
61654 64 CHIM02
61655 82 FIS01
61656 62 IINF04
61657 96 MED18
61658 75 INGIND35
61659 20 IINF05
61660 59 MED18
61661 18 CHIM02
61662 12 INF01
61663 44 CHIM02
61664 81 CHIM02
61665 38 INF01
61666 17 IINF04
61667 23 INF01
61668 64 BIO10
61669 31 INGIND35
61670 89 BIO10
61671 91 BIO10
61672 64 BIO10
61673 68 AGR03
61674 2 INF01
61675 20 MED18
61676 15 AGR03
61677 81 MAT01
61678 39 CHIM02
61679 72 FIS01
61680 82 CHIM02
61681 16 MED18
61682 53 MED18
61683 97 IINF05
61684 96 IINF05
61685 37 INF01
61686 26 IINF04
61687 60 MAT01
61688 39 BIO10
61689 27 CHIM02
61690 69 INGIND35
61691 3 MED18
61692 83 INGIND35
61693 15 IINF05
61694 97 IINF05
61695 2 IINF04
61696 73 INF01
61697 69 MAT01
61698 75 IINF05
61699 3 FIS01
61700 40 IINF04
61701 3 IINF04
61702 20 INF01
61703 34 BIO10
61704 34 IINF05
61705 67 INF01
61706 47 MAT01
61707 46 CHIM02
61708 64 FIS01
61709 96 AGR03
61710 40 IINF04
61711 96 IINF05
61712 37 AGR03
61713 68 MED18
61714 93 IINF05
61715 35 BIO10
61716 73 IINF04
61717 57 FIS01
61718 21 IINF05
61719 63 INGIND35
61720 79 FIS01
61721 86 INGIND35
61722 17 IINF04
61723 49 BIO10
61724 5 MAT01
61725 40 AGR03
61726 31 MAT01
61727 84 INGIND35
61728 45 BIO10
61729 73 MAT01
61730 49 IINF04
61731 100 INF01
61732 100 BIO10
61733 69 IINF05
61734 68 FIS01
61735 100 INGIND35
61736 79 AGR03
61737 2 BIO10
61738 45 MAT01
61739 74 AGR03
61740 23 INGIND35
61741 68 MED18
61742 78 FIS01
61743 73 MED18
61744 14 MED18
61745 1 CHIM02
61746 48 FIS01
61747 16 FIS01
61748 57 IINF04
61749 25 INGIND35
61750 76 FIS01
61751 70 AGR03
61752 50 CHIM02
61753 57 CHIM02
61754 86 AGR03
61755 35 INGIND35
61756 98 CHIM02
61757 64 INF01
61758 9 AGR03
61759 89 INGIND35
61760 4 FIS01
61761 27 INGIND35
61762 2 CHIM02
61763 83 FIS01
61764 61 CHIM02
61765 38 FIS01
61766 66 IINF05
61767 86 CHIM02
61768 51 AGR03
61769 17 IINF05
61770 25 MED18
61771 67 MED18
61772 24 IINF04
61773 59 CHIM02
61774 87 INF01
61775 45 CHIM02
61776 72 INGIND35
61777 84 BIO10
61778 89 INF01
61779 51 INF01
61780 57 AGR03
61781 32 MED18
61782 99 BIO10
61783 64 IINF05
61784 13 BIO10
61785 65 IINF04
61786 23 IINF05
61787 86 IINF05
61788 76 IINF04
61789 62 INGIND35
61790 56 MAT01
61791 26 AGR03
61792 18 AGR03
61793 53 BIO10
61794 92 MED18
61795 40 AGR03
61796 46 FIS01
61797 53 MED18
61798 70 CHIM02
61799 78 MAT01
61800 35 IINF04
61801 87 FIS01
61802 40 FIS01
61803 36 AGR03
61804 36 FIS01
61805 46 IINF04
61806 40 MAT01
61807 56 FIS01
61808 55 BIO10
61809 19 CHIM02
61810 62 MAT01
61811 94 BIO10
61812 11 INF01
61813 4 CHIM02
61814 22 CHIM02
61815 61 INF01
61816 45 IINF05
61817 76 INGIND35
61818 41 INGIND35
61819 29 FIS01
61820 73 MAT01
61821 24 AGR03
61822 58 AGR03
61823 47 MAT01
61824 99 IINF04
61825 80 AGR03
61826 36 BIO10
61827 60 MED18
61828 35 IINF05
61829 9 MAT01
61830 62 INGIND35
61831 34 INF01
61832 23 INF01
61833 76 FIS01
61834 86 MED18
61835 84 IINF04
61836 19 BIO10
61837 45 IINF05
61838 67 BIO10
61839 18 IINF05
61840 7 BIO10
61841 63 INGIND35
61842 11 MED18
61843 77 FIS01
61844 54 AGR03
61845 76 IINF04
61846 22 INGIND35
61847 57 IINF05
61848 15 IINF05
61849 12 BIO10
61850 28 INGIND35
61851 84 INF01
61852 85 AGR03
61853 73 MAT01
61854 9 INGIND35
61855 5 IINF05
61856 59 IINF04
61857 60 BIO10
61858 89 AGR03
61859 22 MAT01
61860 56 IINF04
61861 51 INF01
61862 100 CHIM02
61863 92 BIO10
61864 35 BIO10
61865 41 FIS01
61866 3 IINF05
61867 28 MAT01
61868 30 BIO10
61869 84 INGIND35
61870 40 INGIND35
61871 84 FIS01
61872 16 IINF04
61873 65 BIO10
61874 24 BIO10
61875 37 IINF04
61876 67 AGR03
61877 86 FIS01
61878 19 MED18
61879 64 IINF05
61880 72 IINF04
61881 66 AGR03
61882 70 BIO10
61883 27 IINF04
61884 11 INF01
61885 16 FIS01
61886 67 FIS01
61887 15 INF01
61888 86 INF01
61889 24 CHIM02
61890 64 FIS01
61891 29 BIO10
61892 68 FIS01
61893 30 INF01
61894 50 IINF04
61895 1 MAT01
61896 62 MED18
61897 45 MAT01
61898 93 IINF05
61899 96 INGIND35
61900 47 AGR03
61901 15 IINF05
61902 21 MED18
61903 85 MED18
61904 59 CHIM02
61905 29 MED18
61906 23 INGIND35
61907 1 BIO10
61908 99 CHIM02
61909 85 INF01
61910 83 IINF05
61911 74 AGR03
61912 96 AGR03
61913 14 CHIM02
61914 65 CHIM02
61915 95 INGIND35
61916 95 FIS01
61917 25 INGIND35
61918 35 IINF05
61919 66 MED18
61920 29 BIO10
61921 49 IINF04
61922 85 INF01
61923 93 AGR03
61924 35 CHIM02
61925 86 INGIND35
61926 7 MED18
61927 77 MED18
61928 87 MAT01
61929 2 CHIM02
61930 59 FIS01
61931 76 BIO10
61932 7 INF01
61933 83 INGIND35
61934 98 BIO10
61935 70 IINF05
61936 30 MAT01
61937 44 IINF04
61938 54 CHIM02
61939 90 FIS01
61940 21 CHIM02
61941 39 AGR03
61942 93 IINF04
61943 39 IINF05
61944 43 MED18
61945 32 FIS01
61946 88 IINF05
61947 69 MAT01
61948 33 AGR03
61949 7 AGR03
61950 50 INF01
61951 9 IINF05
61952 77 AGR03
61953 45 INF01
61954 38 MED18
61955 71 BIO10
61956 6 IINF04
61957 11 MAT01
61958 40 MED18
61959 62 CHIM02
61960 71 MAT01
61961 23 INF01
61962 98 BIO10
61963 36 INF01
61964 71 CHIM02
61965 75 MAT01
61966 61 INGIND35
61967 23 MAT01
61968 61 AGR03
61969 32 MAT01
61970 71 AGR03
61971 34 FIS01
61972 6 AGR03
61973 15 MED18
61974 73 MED18
61975 15 CHIM02
61976 33 INF01
61977 21 IINF04
61978 87 INGIND35
61979 71 MAT01
61980 27 MAT01
61981 26 MED18
61982 32 BIO10
61983 68 MED18
61984 73 FIS01
61985 60 CHIM02
61986 48 INF01
61987 48 FIS01
61988 56 MAT01
61989 68 AGR03
61990 26 MAT01
61991 44 BIO10
61992 48 AGR03
61993 56 BIO10
61994 23 AGR03
61995 29 INF01
61996 36 MED18
61997 10 BIO10
61998 1 INF01
61999 86 IINF04
62000 66 IINF05
62001 39 MAT01
62002 71 AGR03
62003 81 IINF04
62004 39 AGR03
62005 56 MAT01
62006 24 MED18
62007 90 INF01
62008 7 MAT01
62009 92 INF01
62010 10 MAT01
62011 5 IINF04
62012 76 CHIM02
62013 28 CHIM02
62014 22 IINF05
62015 32 CHIM02
62016 87 CHIM02
62017 85 INF01
62018 68 AGR03
62019 79 AGR03
62020 69 INGIND35
62021 61 IINF04
62022 6 INGIND35
62023 38 INGIND35
62024 29 AGR03
62025 3 MED18
62026 76 MED18
62027 71 BIO10
62028 29 MAT01
62029 34 MED18
62030 20 FIS01
62031 72 CHIM02
62032 6 MAT01
62033 21 AGR03
62034 74 INF01
62035 98 AGR03
62036 20 MAT01
62037 28 CHIM02
62038 25 BIO10
62039 87 INF01
62040 74 FIS01
62041 18 CHIM02
62042 29 AGR03
62043 78 FIS01
62044 40 CHIM02
62045 8 BIO10
62046 36 AGR03
62047 82 MAT01
62048 13 INGIND35
62049 6 INGIND35
62050 15 INGIND35
62051 21 MED18
62052 52 INF01
62053 35 AGR03
62054 32 IINF04
62055 85 IINF04
62056 33 CHIM02
62057 90 FIS01
62058 39 CHIM02
62059 85 CHIM02
62060 91 AGR03
62061 36 INGIND35
62062 28 IINF05
62063 21 MED18
62064 82 INF01
62065 85 MED18
62066 93 IINF05
62067 49 IINF05
62068 36 INF01
62069 37 MAT01
62070 34 FIS01
62071 34 INGIND35
62072 98 MED18
62073 20 MED18
62074 45 MAT01
62075 19 IINF05
62076 28 IINF04
62077 8 IINF04
62078 7 MAT01
62079 69 IINF05
62080 3 IINF04
62081 84 FIS01
62082 46 AGR03
62083 14 FIS01
62084 35 MED18
62085 96 FIS01
62086 4 INF01
62087 69 FIS01
62088 78 INF01
62089 73 IINF05
62090 64 CHIM02
62091 89 AGR03
62092 52 INGIND35
62093 21 AGR03
62094 1 CHIM02
62095 8 FIS01
62096 27 IINF04
62097 51 INGIND35
62098 53 MED18
62099 19 IINF04
62100 51 FIS01
62101 33 INGIND35
62102 72 INF01
62103 9 IINF05
62104 92 INGIND35
62105 89 BIO10
62106 17 INGIND35
62107 47 MED18
62108 57 INF01
62109 30 CHIM02
62110 67 BIO10
62111 38 MAT01
62112 46 IINF04
62113 11 CHIM02
62114 79 MAT01
62115 13 AGR03
62116 72 INF01
62117 21 CHIM02
62118 47 MAT01
62119 72 INGIND35
62120 60 BIO10
62121 53 BIO10
62122 55 MAT01
62123 44 MAT01
62124 53 IINF04
62125 48 FIS01
62126 3 INF01
62127 66 CHIM02
62128 58 BIO10
62129 58 FIS01
62130 63 CHIM02
62131 42 IINF05
62132 32 IINF05
62133 96 MED18
62134 73 MED18
62135 77 FIS01
62136 94 FIS01
62137 69 MAT01
62138 90 MAT01
62139 17 MED18
62140 39 CHIM02
62141 43 IINF04
62142 47 AGR03
62143 71 INF01
62144 20 IINF04
62145 79 CHIM02
62146 51 IINF04
62147 4 CHIM02
62148 26 IINF04
62149 55 INGIND35
62150 17 MED18
62151 71 MED18
62152 23 AGR03
62153 41 MED18
62154 24 INGIND35
62155 56 IINF05
62156 82 IINF05
62157 24 IINF05
62158 80 INGIND35
62159 42 AGR03
62160 94 IINF05
62161 73 MED18
62162 63 IINF05
62163 86 MED18
62164 68 BIO10
62165 44 INGIND35
62166 61 INF01
62167 71 MED18
62168 10 MED18
62169 87 MED18
62170 29 IINF05
62171 87 INGIND35
