9949 INF01 4
76679 20 IINF04
76680 92 AGR03
76681 23 INF01
76682 84 FIS01
76683 85 INF01
76684 57 MED18
76685 3 MED18
76686 7 CHIM02
76687 24 AGR03
76688 56 MED18
76689 5 CHIM02
76690 85 IINF04
76691 36 INGIND35
76692 73 FIS01
76693 35 MED18
76694 4 CHIM02
76695 14 INGIND35
76696 42 IINF05
76697 55 BIO10
76698 33 BIO10
76699 71 MED18
76700 7 IINF05
76701 48 FIS01
76702 95 MAT01
76703 89 FIS01
76704 85 FIS01
76705 52 INGIND35
76706 66 FIS01
76707 48 INGIND35
76708 79 CHIM02
76709 16 INGIND35
76710 45 INGIND35
76711 53 MED18
76712 23 MED18
76713 80 IINF04
76714 48 FIS01
76715 27 IINF04
76716 60 IINF04
76717 35 CHIM02
76718 41 CHIM02
76719 91 AGR03
76720 54 INGIND35
76721 30 MAT01
76722 71 IINF05
76723 48 MED18
76724 90 IINF05
76725 3 MAT01
76726 37 MAT01
76727 99 BIO10
76728 70 CHIM02
76729 24 MAT01
76730 58 IINF04
76731 78 FIS01
76732 11 INGIND35
76733 74 IINF04
76734 95 BIO10
76735 23 INGIND35
76736 40 MAT01
76737 25 MAT01
76738 82 INF01
76739 82 IINF04
76740 17 BIO10
76741 84 MED18
76742 4 FIS01
76743 100 MAT01
76744 39 MAT01
76745 7 AGR03
76746 18 INGIND35
76747 24 IINF04
76748 71 MED18
76749 91 CHIM02
76750 67 MED18
76751 65 MED18
76752 95 MED18
76753 62 INGIND35
76754 21 INF01
76755 96 MAT01
76756 44 IINF04
76757 80 INGIND35
76758 70 BIO10
76759 70 AGR03
76760 87 AGR03
76761 74 FIS01
76762 28 BIO10
76763 5 CHIM02
76764 48 FIS01
76765 15 INGIND35
76766 60 INGIND35
76767 54 IINF05
76768 95 IINF05
76769 17 IINF04
76770 45 BIO10
76771 88 IINF04
76772 67 MAT01
76773 73 BIO10
76774 5 CHIM02
76775 80 CHIM02
76776 7 INF01
76777 29 IINF04
76778 28 AGR03
76779 18 INGIND35
76780 50 MED18
76781 69 BIO10
76782 7 MAT01
76783 55 IINF04
76784 21 INF01
76785 65 FIS01
76786 64 CHIM02
76787 36 CHIM02
76788 59 MAT01
76789 54 INF01
76790 10 FIS01
76791 32 IINF05
76792 94 INF01
76793 24 FIS01
76794 3 IINF04
76795 86 INGIND35
76796 23 FIS01
76797 17 IINF04
76798 1 IINF04
76799 22 INGIND35
76800 26 INGIND35
76801 82 MED18
76802 83 IINF04
76803 44 BIO10
76804 42 INGIND35
76805 69 MED18
76806 5 INGIND35
76807 98 AGR03
76808 80 CHIM02
76809 37 IINF05
76810 7 IINF04
76811 36 MED18
76812 39 AGR03
76813 28 MAT01
76814 60 MED18
76815 45 INGIND35
76816 97 IINF04
76817 2 IINF04
76818 54 FIS01
76819 27 AGR03
76820 19 BIO10
76821 69 AGR03
76822 64 INGIND35
76823 3 FIS01
76824 62 AGR03
76825 36 INF01
76826 97 IINF05
76827 77 INGIND35
76828 71 IINF04
76829 70 CHIM02
76830 36 INF01
76831 58 IINF04
76832 81 INGIND35
76833 26 MAT01
76834 79 MAT01
76835 2 FIS01
76836 47 MAT01
76837 20 BIO10
76838 25 AGR03
76839 12 MAT01
76840 47 INF01
76841 25 BIO10
76842 56 AGR03
76843 61 INGIND35
76844 10 MED18
76845 29 IINF05
76846 50 FIS01
76847 93 IINF04
76848 99 FIS01
76849 93 FIS01
76850 10 FIS01
76851 68 IINF04
76852 54 INF01
76853 65 CHIM02
76854 72 INGIND35
76855 15 IINF04
76856 31 INGIND35
76857 76 FIS01
76858 7 IINF05
76859 76 FIS01
76860 99 BIO10
76861 37 CHIM02
76862 56 BIO10
76863 22 IINF04
76864 34 CHIM02
76865 93 MED18
76866 10 BIO10
76867 23 IINF04
76868 89 IINF04
76869 1 MAT01
76870 21 MED18
76871 92 AGR03
76872 55 FIS01
76873 7 BIO10
76874 91 MED18
76875 55 IINF04
76876 23 IINF04
76877 6 BIO10
76878 8 MED18
76879 28 BIO10
76880 11 MED18
76881 35 IINF05
76882 20 MED18
76883 61 INGIND35
76884 100 INF01
76885 24 BIO10
76886 17 INF01
76887 100 IINF04
76888 96 AGR03
76889 33 MED18
76890 44 BIO10
76891 48 MED18
76892 72 MAT01
76893 97 INGIND35
76894 1 AGR03
76895 89 AGR03
76896 24 FIS01
76897 21 AGR03
76898 39 MAT01
76899 71 FIS01
76900 45 MAT01
76901 100 IINF05
76902 17 IINF04
76903 61 MAT01
76904 65 MED18
76905 64 AGR03
76906 29 IINF05
76907 85 IINF04
76908 82 INGIND35
76909 79 MAT01
76910 14 IINF04
76911 69 IINF05
76912 35 INF01
76913 62 CHIM02
76914 17 FIS01
76915 74 BIO10
76916 100 IINF05
76917 76 MAT01
76918 48 BIO10
76919 77 INF01
76920 83 MED18
76921 54 IINF04
76922 55 AGR03
76923 29 AGR03
76924 14 BIO10
76925 5 BIO10
76926 83 FIS01
76927 30 BIO10
76928 28 BIO10
76929 77 AGR03
76930 13 INGIND35
76931 10 IINF04
76932 85 IINF04
76933 62 BIO10
76934 49 FIS01
76935 88 BIO10
76936 8 FIS01
76937 75 IINF05
76938 20 INGIND35
76939 48 CHIM02
76940 58 IINF04
76941 96 MED18
76942 67 IINF05
76943 80 FIS01
76944 90 CHIM02
76945 91 MAT01
76946 77 INGIND35
76947 68 IINF05
76948 59 FIS01
76949 51 MAT01
76950 53 AGR03
76951 79 INF01
76952 55 MED18
76953 58 INGIND35
76954 42 IINF05
76955 59 MED18
76956 98 BIO10
76957 24 MED18
76958 10 MED18
76959 81 MAT01
76960 72 INF01
76961 79 INF01
76962 66 FIS01
76963 44 AGR03
76964 100 IINF04
76965 9 INGIND35
76966 85 CHIM02
76967 16 MAT01
76968 87 MAT01
76969 25 AGR03
76970 65 MED18
76971 16 IINF04
76972 91 AGR03
76973 37 AGR03
76974 67 IINF04
76975 77 CHIM02
76976 41 IINF04
76977 29 MED18
76978 70 CHIM02
76979 25 AGR03
76980 38 MED18
76981 25 CHIM02
76982 27 FIS01
76983 14 CHIM02
76984 76 CHIM02
76985 69 IINF04
76986 52 MAT01
76987 11 BIO10
76988 17 IINF05
76989 31 IINF04
76990 26 INGIND35
76991 51 MAT01
76992 66 MAT01
76993 67 INF01
76994 96 FIS01
76995 78 MED18
76996 47 BIO10
76997 96 AGR03
76998 27 INF01
76999 18 IINF04
77000 26 FIS01
77001 58 FIS01
77002 29 MED18
77003 17 INF01
77004 86 FIS01
77005 63 MAT01
77006 37 IINF04
77007 43 AGR03
77008 6 IINF05
77009 80 AGR03
77010 51 MAT01
77011 74 IINF04
77012 90 INGIND35
77013 64 MAT01
77014 70 FIS01
77015 8 INF01
77016 53 MAT01
77017 14 INF01
77018 86 AGR03
77019 78 MAT01
77020 82 AGR03
77021 60 MAT01
77022 18 INF01
77023 18 IINF05
77024 95 MED18
77025 71 FIS01
77026 1 AGR03
77027 21 IINF05
77028 87 AGR03
77029 81 FIS01
77030 39 CHIM02
77031 29 IINF04
77032 3 INF01
77033 45 BIO10
77034 36 MED18
77035 52 FIS01
77036 4 INGIND35
77037 94 BIO10
77038 85 INF01
77039 100 IINF04
77040 37 BIO10
77041 70 MED18
77042 11 MED18
77043 33 IINF04
77044 16 FIS01
77045 39 MAT01
77046 62 MED18
77047 64 AGR03
77048 47 INGIND35
77049 95 MED18
77050 37 MAT01
77051 16 INF01
77052 9 INGIND35
77053 15 MAT01
77054 50 INGIND35
77055 68 MED18
77056 48 IINF05
77057 82 IINF04
77058 6 IINF04
77059 36 AGR03
77060 27 CHIM02
77061 5 IINF05
77062 39 IINF05
77063 62 BIO10
77064 59 FIS01
77065 64 CHIM02
77066 19 BIO10
77067 87 MAT01
77068 71 INGIND35
77069 44 BIO10
77070 60 MED18
77071 2 FIS01
77072 78 INGIND35
77073 57 INF01
77074 67 IINF05
77075 62 FIS01
77076 28 FIS01
77077 38 MAT01
77078 84 BIO10
77079 45 CHIM02
77080 57 MAT01
77081 19 INF01
77082 83 CHIM02
77083 79 INGIND35
77084 18 BIO10
77085 5 IINF04
77086 94 INF01
77087 21 BIO10
77088 38 FIS01
77089 8 MED18
77090 34 MAT01
77091 94 MED18
77092 25 MAT01
77093 62 BIO10
77094 56 INGIND35
77095 17 INF01
77096 31 INGIND35
77097 11 IINF05
77098 84 IINF05
77099 35 MAT01
77100 86 BIO10
77101 19 INGIND35
77102 56 CHIM02
77103 65 MAT01
77104 17 MED18
77105 21 IINF04
77106 9 INGIND35
77107 57 CHIM02
77108 25 INGIND35
77109 91 FIS01
77110 43 CHIM02
77111 3 IINF04
77112 55 IINF05
77113 59 INGIND35
77114 56 BIO10
77115 50 INF01
77116 16 AGR03
77117 55 INF01
77118 20 MAT01
77119 33 INGIND35
77120 56 CHIM02
77121 88 AGR03
77122 8 MAT01
77123 54 IINF05
77124 44 FIS01
77125 70 MAT01
77126 34 AGR03
77127 94 INGIND35
77128 21 IINF05
77129 89 BIO10
77130 59 BIO10
77131 37 BIO10
77132 11 BIO10
77133 61 INGIND35
77134 68 IINF05
77135 27 MAT01
77136 64 IINF05
77137 35 IINF04
77138 32 AGR03
77139 93 IINF05
77140 84 FIS01
77141 54 INGIND35
77142 77 FIS01
77143 80 MAT01
77144 47 IINF04
77145 49 MED18
77146 12 CHIM02
77147 20 CHIM02
77148 57 CHIM02
77149 25 IINF05
77150 95 CHIM02
77151 59 AGR03
77152 66 MED18
77153 42 FIS01
77154 90 IINF05
77155 94 INGIND35
77156 23 AGR03
77157 39 CHIM02
77158 23 INGIND35
77159 96 AGR03
77160 36 MAT01
77161 48 INF01
77162 21 MED18
77163 25 BIO10
77164 59 INF01
77165 87 INGIND35
77166 33 IINF04
77167 18 MED18
77168 94 INF01
77169 37 IINF05
77170 53 BIO10
77171 100 IINF05
77172 91 MAT01
77173 78 INF01
77174 69 INGIND35
77175 49 IINF04
77176 18 CHIM02
77177 81 BIO10
77178 48 CHIM02
77179 45 MAT01
77180 78 MED18
77181 99 MED18
77182 59 INGIND35
77183 61 BIO10
77184 12 MED18
77185 85 AGR03
77186 13 IINF05
77187 12 INF01
77188 22 FIS01
77189 87 INF01
77190 53 AGR03
77191 25 INF01
77192 10 IINF04
77193 34 IINF05
77194 4 CHIM02
77195 69 INF01
77196 42 BIO10
77197 25 AGR03
77198 16 INGIND35
77199 9 FIS01
77200 41 INGIND35
77201 59 CHIM02
77202 71 MAT01
77203 73 FIS01
77204 82 CHIM02
77205 88 INF01
77206 5 INGIND35
77207 98 IINF04
77208 26 INF01
77209 75 MED18
77210 56 IINF04
77211 84 INGIND35
77212 4 IINF05
77213 29 AGR03
77214 53 IINF05
77215 55 FIS01
77216 21 CHIM02
77217 48 BIO10
77218 64 FIS01
77219 72 IINF05
77220 69 INF01
77221 54 INF01
77222 55 MED18
77223 14 IINF04
77224 91 BIO10
77225 92 MAT01
77226 77 MED18
77227 33 MED18
77228 7 INF01
77229 5 IINF04
77230 56 CHIM02
77231 76 FIS01
77232 72 MAT01
77233 70 MED18
77234 59 INF01
77235 4 BIO10
77236 93 MED18
77237 40 FIS01
77238 58 CHIM02
77239 11 IINF04
77240 67 INGIND35
77241 44 INF01
77242 58 INF01
77243 31 INF01
77244 45 AGR03
77245 58 INGIND35
77246 22 CHIM02
77247 54 FIS01
77248 23 IINF05
77249 70 INF01
77250 78 BIO10
77251 38 MAT01
77252 24 MED18
77253 48 BIO10
77254 42 CHIM02
77255 53 IINF05
77256 22 INF01
77257 33 FIS01
77258 38 MAT01
77259 30 FIS01
77260 80 AGR03
77261 70 IINF05
77262 54 INGIND35
77263 88 MAT01
77264 40 AGR03
77265 43 FIS01
77266 21 FIS01
77267 79 IINF05
77268 71 FIS01
77269 28 FIS01
77270 99 FIS01
77271 26 IINF04
77272 37 IINF05
77273 36 CHIM02
77274 97 MED18
77275 38 BIO10
77276 19 MAT01
77277 40 IINF04
77278 85 IINF05
77279 100 MAT01
77280 19 AGR03
77281 62 MED18
77282 92 AGR03
77283 56 MED18
77284 24 MAT01
77285 17 FIS01
77286 21 AGR03
77287 7 IINF05
77288 11 BIO10
77289 95 BIO10
77290 49 MED18
77291 68 BIO10
77292 60 CHIM02
77293 19 FIS01
77294 71 INF01
77295 42 INF01
77296 55 FIS01
77297 92 MAT01
77298 82 INF01
77299 38 MED18
77300 67 MED18
77301 6 FIS01
77302 59 BIO10
77303 48 INF01
77304 68 INGIND35
77305 35 BIO10
77306 41 INF01
77307 75 INGIND35
77308 91 AGR03
77309 2 AGR03
77310 28 CHIM02
77311 72 INGIND35
77312 99 AGR03
77313 60 AGR03
77314 98 AGR03
77315 35 CHIM02
77316 43 MAT01
77317 7 CHIM02
77318 11 INF01
77319 78 MED18
77320 54 IINF05
77321 66 IINF05
77322 59 CHIM02
77323 2 FIS01
77324 81 CHIM02
77325 8 FIS01
77326 51 INF01
77327 7 AGR03
77328 8 INF01
77329 40 INGIND35
77330 50 FIS01
77331 8 MED18
77332 87 AGR03
77333 4 MAT01
77334 66 IINF04
77335 82 MED18
77336 66 MAT01
77337 66 FIS01
77338 78 FIS01
77339 49 AGR03
77340 25 FIS01
77341 48 CHIM02
77342 31 FIS01
77343 9 INGIND35
77344 13 INF01
77345 59 MED18
77346 89 INF01
77347 80 INGIND35
77348 82 AGR03
77349 20 MAT01
77350 67 FIS01
77351 49 AGR03
77352 30 AGR03
77353 96 IINF05
77354 4 BIO10
77355 36 INGIND35
77356 57 IINF04
77357 21 AGR03
77358 26 IINF05
77359 76 BIO10
77360 64 IINF05
77361 27 IINF04
77362 12 CHIM02
77363 16 INF01
77364 50 AGR03
77365 40 FIS01
77366 41 IINF04
77367 90 CHIM02
77368 46 BIO10
77369 1 MAT01
77370 39 CHIM02
77371 7 IINF05
77372 74 BIO10
77373 17 MED18
77374 41 MED18
77375 10 CHIM02
77376 23 IINF04
77377 38 IINF04
77378 66 CHIM02
77379 66 AGR03
77380 16 IINF04
77381 59 MED18
77382 43 CHIM02
77383 44 BIO10
77384 83 IINF05
77385 57 CHIM02
77386 24 INGIND35
77387 49 CHIM02
77388 96 MAT01
77389 29 AGR03
77390 32 CHIM02
77391 81 IINF04
77392 47 BIO10
77393 91 MAT01
77394 69 AGR03
77395 82 IINF04
77396 49 IINF04
77397 68 BIO10
77398 34 MAT01
77399 12 MAT01
77400 10 INGIND35
77401 95 CHIM02
77402 75 CHIM02
77403 54 IINF04
77404 17 IINF05
77405 62 AGR03
77406 2 AGR03
77407 3 BIO10
77408 56 IINF05
77409 93 IINF04
77410 25 IINF04
77411 17 AGR03
77412 3 AGR03
77413 34 AGR03
77414 71 AGR03
77415 18 MED18
77416 96 AGR03
77417 34 IINF04
77418 83 IINF05
77419 1 AGR03
77420 40 MAT01
77421 25 IINF05
77422 2 INF01
77423 34 INF01
77424 22 AGR03
77425 61 MAT01
77426 97 MAT01
77427 85 IINF05
77428 52 INGIND35
77429 3 MAT01
77430 25 MED18
77431 24 MAT01
77432 39 AGR03
77433 40 IINF04
77434 36 MED18
77435 37 INF01
77436 45 MED18
77437 8 BIO10
77438 19 MAT01
77439 84 MAT01
77440 3 MAT01
77441 22 MED18
77442 56 INF01
77443 76 MED18
77444 76 IINF04
77445 75 IINF05
77446 57 IINF05
77447 40 IINF04
77448 84 IINF05
77449 62 MED18
77450 22 FIS01
77451 17 IINF04
77452 7 INF01
77453 94 MED18
77454 95 BIO10
77455 86 INF01
77456 18 BIO10
77457 83 FIS01
77458 53 MED18
77459 55 BIO10
77460 67 INF01
77461 72 MAT01
77462 82 INF01
77463 27 BIO10
77464 79 BIO10
77465 34 MAT01
77466 98 MAT01
77467 6 BIO10
77468 75 IINF05
77469 28 INGIND35
77470 71 IINF04
77471 22 IINF05
77472 2 AGR03
77473 64 IINF04
77474 94 AGR03
77475 97 AGR03
77476 51 INGIND35
77477 9 MAT01
77478 88 BIO10
77479 74 BIO10
77480 100 FIS01
77481 49 IINF04
77482 8 IINF04
77483 13 CHIM02
77484 76 MAT01
77485 44 INGIND35
77486 92 AGR03
77487 48 BIO10
77488 46 AGR03
77489 32 MAT01
77490 52 IINF05
77491 19 FIS01
77492 6 BIO10
77493 6 MAT01
77494 81 INGIND35
77495 95 INF01
77496 45 IINF05
77497 41 BIO10
77498 43 BIO10
77499 47 INGIND35
77500 86 MED18
77501 49 CHIM02
77502 18 IINF05
77503 95 IINF04
77504 54 FIS01
77505 63 IINF05
77506 80 BIO10
77507 93 BIO10
77508 23 INGIND35
77509 73 BIO10
77510 39 AGR03
77511 71 IINF05
77512 73 IINF04
77513 45 INF01
77514 57 CHIM02
77515 87 MED18
77516 36 INGIND35
77517 94 IINF05
77518 6 BIO10
77519 60 MED18
77520 7 AGR03
77521 46 BIO10
77522 64 AGR03
77523 32 INF01
77524 70 INF01
77525 46 INGIND35
77526 33 MED18
77527 37 IINF05
77528 72 FIS01
77529 42 FIS01
77530 70 IINF05
77531 97 IINF05
77532 2 MAT01
77533 63 MED18
77534 47 BIO10
77535 76 BIO10
77536 48 INGIND35
77537 92 IINF05
77538 10 AGR03
77539 40 FIS01
77540 96 MED18
77541 98 MAT01
77542 39 AGR03
77543 1 FIS01
77544 41 IINF04
77545 29 AGR03
77546 66 INF01
77547 54 INF01
77548 39 CHIM02
77549 90 MED18
77550 19 INGIND35
77551 79 BIO10
77552 1 AGR03
77553 99 MED18
77554 25 MED18
77555 100 AGR03
77556 47 FIS01
77557 56 IINF05
77558 21 MAT01
77559 91 FIS01
77560 12 INGIND35
77561 69 BIO10
77562 13 CHIM02
77563 21 AGR03
77564 46 MED18
77565 54 INGIND35
77566 85 INF01
77567 41 MED18
77568 37 INGIND35
77569 9 FIS01
77570 100 MED18
77571 78 AGR03
77572 13 BIO10
77573 4 BIO10
77574 76 INF01
77575 58 BIO10
77576 54 MAT01
77577 56 CHIM02
77578 65 INGIND35
77579 38 MAT01
77580 14 MED18
77581 8 AGR03
77582 61 IINF05
77583 4 AGR03
77584 71 MED18
77585 87 IINF04
77586 21 INF01
77587 98 CHIM02
77588 90 MAT01
77589 10 INGIND35
77590 22 INF01
77591 20 MED18
77592 49 INF01
77593 54 INF01
77594 31 IINF04
77595 20 AGR03
77596 51 FIS01
77597 97 MED18
77598 55 MAT01
77599 16 CHIM02
77600 60 CHIM02
77601 4 FIS01
77602 81 IINF05
77603 16 MAT01
77604 85 AGR03
77605 57 CHIM02
77606 26 CHIM02
77607 8 MAT01
77608 30 MAT01
77609 25 MED18
77610 86 MAT01
77611 9 AGR03
77612 9 FIS01
77613 26 INGIND35
77614 85 AGR03
77615 84 IINF05
77616 76 FIS01
77617 44 BIO10
77618 67 FIS01
77619 2 AGR03
77620 67 MED18
77621 96 BIO10
77622 46 IINF04
77623 44 INGIND35
77624 79 MED18
77625 55 CHIM02
77626 11 IINF05
77627 86 FIS01
77628 33 MAT01
77629 17 AGR03
77630 83 MAT01
77631 29 BIO10
77632 33 BIO10
77633 64 IINF05
77634 94 CHIM02
77635 24 BIO10
77636 44 MED18
77637 24 IINF04
77638 74 MED18
77639 15 BIO10
77640 88 CHIM02
77641 59 FIS01
77642 11 MAT01
77643 99 BIO10
77644 70 INGIND35
77645 69 MED18
77646 9 BIO10
77647 38 INGIND35
77648 82 INGIND35
77649 37 BIO10
77650 95 INF01
77651 14 INGIND35
77652 58 INF01
77653 94 BIO10
77654 75 INF01
77655 19 INGIND35
77656 12 IINF05
77657 82 MED18
77658 3 MED18
77659 66 FIS01
77660 87 INF01
77661 25 BIO10
77662 65 MAT01
77663 12 INF01
77664 93 MAT01
77665 54 INF01
77666 52 IINF05
77667 28 MED18
77668 59 FIS01
77669 87 BIO10
77670 41 CHIM02
77671 53 AGR03
77672 15 IINF05
77673 29 MED18
77674 3 CHIM02
77675 37 INGIND35
77676 87 MED18
77677 56 MAT01
77678 41 IINF05
77679 72 AGR03
77680 92 MAT01
77681 85 MED18
77682 23 FIS01
77683 72 CHIM02
77684 99 IINF05
77685 19 INF01
77686 5 AGR03
77687 39 CHIM02
77688 64 INF01
77689 31 MAT01
77690 37 AGR03
77691 6 AGR03
77692 2 IINF05
77693 35 INGIND35
77694 60 INF01
77695 98 INF01
77696 3 INF01
77697 56 IINF05
77698 29 MED18
77699 34 AGR03
77700 93 IINF05
77701 30 INGIND35
77702 45 BIO10
77703 6 FIS01
77704 84 CHIM02
77705 16 IINF04
77706 46 IINF05
77707 83 INGIND35
77708 19 INF01
77709 47 INF01
77710 60 IINF04
77711 85 INF01
77712 68 BIO10
77713 15 IINF05
77714 79 BIO10
77715 95 INF01
77716 36 INGIND35
77717 88 MED18
77718 32 AGR03
77719 17 BIO10
77720 46 IINF04
77721 41 INGIND35
77722 79 CHIM02
77723 89 MED18
77724 71 INGIND35
77725 20 INGIND35
77726 60 IINF04
77727 58 MAT01
77728 97 AGR03
77729 52 MED18
77730 48 INGIND35
77731 96 MED18
77732 43 BIO10
77733 62 IINF05
77734 30 INF01
77735 75 INGIND35
77736 33 MED18
77737 11 AGR03
77738 9 IINF04
77739 46 CHIM02
77740 49 MAT01
77741 50 CHIM02
77742 41 FIS01
77743 83 CHIM02
77744 64 IINF05
77745 42 INF01
77746 56 FIS01
77747 15 BIO10
77748 53 IINF04
77749 80 MED18
77750 78 MED18
77751 55 IINF04
77752 93 INF01
77753 80 MAT01
77754 73 INF01
77755 66 AGR03
77756 45 IINF04
77757 57 AGR03
77758 44 AGR03
77759 11 FIS01
77760 6 INGIND35
77761 12 IINF05
77762 61 MED18
77763 12 INGIND35
77764 35 IINF04
77765 96 INGIND35
77766 76 CHIM02
77767 32 AGR03
77768 43 IINF04
77769 18 MED18
77770 19 AGR03
77771 61 CHIM02
77772 94 INF01
77773 66 IINF04
77774 28 CHIM02
77775 98 MED18
77776 51 MAT01
77777 67 INGIND35
77778 38 IINF04
77779 29 MED18
77780 94 IINF05
77781 23 MAT01
77782 52 INF01
77783 30 MAT01
77784 58 CHIM02
77785 35 INF01
77786 91 IINF04
77787 65 AGR03
77788 56 BIO10
77789 62 CHIM02
77790 46 AGR03
77791 85 INGIND35
77792 4 IINF04
77793 47 FIS01
77794 42 FIS01
77795 48 AGR03
77796 61 CHIM02
77797 99 INGIND35
77798 98 BIO10
77799 58 CHIM02
77800 43 INF01
77801 80 IINF05
77802 2 MAT01
77803 59 IINF04
77804 71 AGR03
77805 45 CHIM02
77806 62 INGIND35
77807 85 INF01
77808 72 CHIM02
77809 72 IINF04
77810 8 CHIM02
77811 77 IINF05
77812 10 CHIM02
77813 11 IINF04
77814 93 AGR03
77815 78 INF01
77816 22 FIS01
77817 77 INGIND35
77818 35 IINF05
77819 76 CHIM02
77820 61 IINF04
77821 60 IINF05
77822 25 AGR03
77823 13 IINF05
77824 4 FIS01
77825 35 CHIM02
77826 74 CHIM02
77827 6 BIO10
77828 42 INF01
77829 9 INGIND35
77830 67 AGR03
77831 23 BIO10
77832 12 FIS01
77833 21 INF01
77834 12 INGIND35
77835 92 IINF05
77836 43 INGIND35
77837 54 INF01
77838 6 BIO10
77839 48 CHIM02
77840 55 MED18
77841 97 IINF05
77842 34 AGR03
77843 50 MAT01
77844 92 CHIM02
77845 27 BIO10
77846 22 IINF04
77847 87 AGR03
77848 69 MAT01
77849 17 IINF05
77850 18 MAT01
77851 9 IINF04
77852 79 IINF04
77853 16 CHIM02
77854 21 BIO10
77855 94 INGIND35
77856 61 MED18
77857 47 BIO10
77858 54 BIO10
77859 83 IINF04
77860 6 MED18
77861 59 MAT01
77862 90 MED18
77863 24 INGIND35
77864 11 INGIND35
77865 17 MAT01
77866 86 FIS01
77867 51 MED18
77868 26 CHIM02
77869 13 INGIND35
77870 82 MAT01
77871 88 IINF05
77872 35 IINF04
77873 41 AGR03
77874 84 BIO10
77875 97 INF01
77876 62 AGR03
77877 88 MED18
77878 68 BIO10
77879 20 INF01
77880 63 CHIM02
77881 75 BIO10
77882 84 MED18
77883 90 INF01
77884 71 INGIND35
77885 49 IINF05
77886 38 MED18
77887 16 CHIM02
77888 64 AGR03
77889 30 INGIND35
77890 16 BIO10
77891 31 INF01
77892 23 IINF05
77893 60 BIO10
77894 30 INF01
77895 12 CHIM02
77896 81 MAT01
77897 77 FIS01
77898 10 IINF05
77899 89 IINF04
77900 18 FIS01
77901 98 IINF05
77902 42 AGR03
77903 17 FIS01
77904 84 INGIND35
77905 27 IINF05
77906 52 INF01
77907 10 AGR03
77908 31 FIS01
77909 97 FIS01
77910 55 FIS01
77911 72 CHIM02
77912 56 INF01
77913 49 INGIND35
77914 14 INGIND35
77915 23 AGR03
77916 17 MED18
77917 88 IINF05
77918 6 BIO10
77919 96 IINF04
77920 59 MED18
77921 92 IINF05
77922 42 IINF04
77923 65 FIS01
77924 54 INGIND35
77925 100 MAT01
77926 90 IINF05
77927 90 BIO10
77928 97 INF01
77929 7 FIS01
77930 21 BIO10
77931 64 CHIM02
77932 21 AGR03
77933 30 BIO10
77934 15 CHIM02
77935 7 MED18
77936 3 IINF04
77937 36 MAT01
77938 74 AGR03
77939 72 INGIND35
77940 51 CHIM02
77941 53 IINF04
77942 15 CHIM02
77943 72 INF01
77944 47 FIS01
77945 21 INF01
77946 74 MED18
77947 43 MED18
77948 59 IINF04
77949 70 AGR03
77950 9 IINF04
77951 56 AGR03
77952 80 AGR03
77953 76 BIO10
77954 47 INGIND35
77955 7 IINF04
77956 31 CHIM02
77957 49 IINF05
77958 60 CHIM02
77959 100 BIO10
77960 9 INF01
77961 16 AGR03
77962 56 INGIND35
77963 86 INGIND35
77964 28 IINF05
77965 24 BIO10
77966 24 MED18
77967 96 IINF05
77968 65 INGIND35
77969 25 FIS01
77970 25 MAT01
77971 30 MAT01
77972 27 IINF04
77973 53 CHIM02
77974 50 MAT01
77975 63 INGIND35
77976 22 AGR03
77977 49 FIS01
77978 26 INF01
77979 16 BIO10
77980 52 AGR03
77981 16 IINF05
77982 12 BIO10
77983 88 AGR03
77984 46 CHIM02
77985 87 IINF05
77986 100 MED18
77987 70 FIS01
77988 27 INF01
77989 39 BIO10
77990 4 FIS01
77991 40 MAT01
77992 93 FIS01
77993 75 INF01
77994 22 BIO10
77995 49 INGIND35
77996 42 AGR03
77997 48 MAT01
77998 21 INGIND35
77999 11 MAT01
78000 43 IINF04
78001 45 MAT01
78002 33 INF01
78003 31 IINF05
78004 84 BIO10
78005 55 AGR03
78006 42 INF01
78007 74 MAT01
78008 69 IINF05
78009 82 IINF04
78010 42 MED18
78011 65 INGIND35
78012 59 FIS01
78013 21 AGR03
78014 15 INF01
78015 80 INGIND35
78016 21 MED18
78017 29 BIO10
78018 53 INF01
78019 68 INF01
78020 53 MED18
78021 58 AGR03
78022 40 AGR03
78023 54 BIO10
78024 79 AGR03
78025 97 AGR03
78026 94 INGIND35
78027 24 IINF05
78028 14 AGR03
78029 32 FIS01
78030 25 INGIND35
78031 21 FIS01
78032 68 IINF05
78033 75 CHIM02
78034 31 AGR03
78035 32 IINF04
78036 60 FIS01
78037 32 MAT01
78038 42 BIO10
78039 70 BIO10
78040 27 AGR03
78041 61 MAT01
78042 20 FIS01
78043 53 IINF05
78044 87 MED18
78045 80 BIO10
78046 79 INGIND35
78047 57 IINF04
78048 68 AGR03
78049 26 MED18
78050 26 IINF05
78051 61 INGIND35
78052 71 IINF04
78053 45 INF01
78054 33 CHIM02
78055 78 MED18
78056 43 CHIM02
78057 88 FIS01
78058 69 IINF05
78059 88 IINF04
78060 50 INGIND35
78061 49 MED18
78062 28 BIO10
78063 69 MED18
78064 31 BIO10
78065 72 CHIM02
78066 35 IINF04
78067 24 INF01
78068 30 BIO10
78069 33 IINF05
78070 93 IINF04
78071 20 IINF05
78072 67 FIS01
78073 72 CHIM02
78074 99 AGR03
78075 8 IINF05
78076 12 MED18
78077 62 IINF05
78078 7 INF01
