9322 IINF01 1
86638 86 MED18
86639 23 INF01
86640 41 CHIM02
86641 58 MAT01
86642 62 FIS01
86643 44 FIS01
86644 20 CHIM02
86645 30 BIO10
86646 92 AGR03
86647 10 CHIM02
86648 62 IINF05
86649 80 INF01
86650 75 BIO10
86651 16 CHIM02
86652 71 BIO10
86653 84 MED18
86654 23 IINF04
86655 85 INF01
86656 17 INGIND35
86657 72 FIS01
86658 85 AGR03
86659 94 IINF05
86660 95 FIS01
86661 52 AGR03
86662 99 CHIM02
86663 19 IINF04
86664 87 AGR03
86665 68 BIO10
86666 94 IINF05
86667 67 MED18
86668 43 IINF05
86669 51 MAT01
86670 73 IINF05
86671 61 IINF05
86672 98 INF01
86673 88 MAT01
86674 6 AGR03
86675 59 CHIM02
86676 55 MED18
86677 48 CHIM02
86678 58 MED18
86679 34 IINF05
86680 43 INGIND35
86681 27 CHIM02
86682 44 AGR03
86683 52 AGR03
86684 40 CHIM02
86685 3 INF01
86686 90 CHIM02
86687 3 INF01
86688 23 IINF05
86689 28 INF01
86690 83 IINF04
86691 23 INGIND35
86692 11 INGIND35
86693 56 FIS01
86694 31 CHIM02
86695 22 IINF04
86696 66 AGR03
86697 92 IINF04
86698 71 INGIND35
86699 28 CHIM02
86700 6 IINF05
86701 50 BIO10
86702 17 IINF04
86703 31 INGIND35
86704 83 BIO10
86705 67 FIS01
86706 57 BIO10
86707 75 INGIND35
86708 61 BIO10
86709 18 BIO10
86710 31 INF01
86711 96 BIO10
86712 35 FIS01
86713 71 INF01
86714 90 AGR03
86715 34 IINF04
86716 12 MAT01
86717 84 INGIND35
86718 87 INGIND35
86719 49 MAT01
86720 26 FIS01
86721 64 INGIND35
86722 99 INGIND35
86723 68 AGR03
86724 52 IINF05
86725 35 MED18
86726 100 MED18
86727 55 AGR03
86728 42 MED18
86729 76 AGR03
86730 97 BIO10
86731 73 IINF05
86732 14 AGR03
86733 41 MAT01
86734 60 MED18
86735 48 BIO10
86736 34 IINF04
86737 43 CHIM02
86738 72 IINF04
86739 35 IINF04
86740 9 IINF04
86741 16 MAT01
86742 8 BIO10
86743 63 FIS01
86744 60 CHIM02
86745 84 CHIM02
86746 68 MED18
86747 48 MED18
86748 57 IINF05
86749 41 MAT01
86750 57 AGR03
86751 76 MED18
86752 19 BIO10
86753 77 INF01
86754 94 IINF04
86755 48 INF01
86756 32 CHIM02
86757 69 IINF04
86758 71 AGR03
86759 40 CHIM02
86760 95 MAT01
86761 27 MED18
86762 51 FIS01
86763 34 AGR03
86764 4 INF01
86765 4 IINF05
86766 18 IINF04
86767 90 IINF04
86768 87 MED18
86769 24 MAT01
86770 84 BIO10
86771 91 BIO10
86772 89 CHIM02
86773 57 INGIND35
86774 70 IINF04
86775 27 AGR03
86776 18 IINF05
86777 37 BIO10
86778 21 IINF05
86779 100 INF01
86780 56 IINF04
86781 55 CHIM02
86782 37 IINF05
86783 54 CHIM02
86784 18 FIS01
86785 64 IINF04
86786 32 FIS01
86787 27 AGR03
86788 85 INGIND35
86789 83 BIO10
86790 25 MED18
86791 7 MED18
86792 90 MED18
86793 45 INGIND35
86794 40 MAT01
86795 23 AGR03
86796 14 MED18
86797 45 MED18
86798 80 BIO10
86799 81 AGR03
86800 72 MED18
86801 19 MED18
86802 64 INGIND35
86803 83 MED18
86804 56 INF01
86805 18 CHIM02
86806 45 INGIND35
86807 66 FIS01
86808 63 BIO10
86809 49 BIO10
86810 32 IINF05
86811 76 BIO10
86812 19 AGR03
86813 45 INF01
86814 9 BIO10
86815 36 MAT01
86816 73 CHIM02
86817 47 INF01
86818 49 FIS01
86819 64 CHIM02
86820 57 INF01
86821 68 AGR03
86822 37 MED18
86823 67 AGR03
86824 25 INGIND35
86825 6 IINF04
86826 22 BIO10
86827 65 BIO10
86828 10 BIO10
86829 34 IINF04
86830 80 MED18
86831 65 IINF04
86832 56 MAT01
86833 32 IINF05
86834 24 AGR03
86835 25 FIS01
86836 33 INF01
86837 15 IINF04
86838 79 IINF04
86839 79 AGR03
86840 31 MAT01
86841 85 CHIM02
86842 29 CHIM02
86843 13 IINF05
86844 47 INF01
86845 87 FIS01
86846 80 FIS01
86847 71 AGR03
86848 98 INGIND35
86849 21 INGIND35
86850 79 CHIM02
86851 92 IINF04
86852 2 BIO10
86853 9 IINF05
86854 21 MED18
86855 1 CHIM02
86856 83 BIO10
86857 8 INF01
86858 74 BIO10
86859 9 IINF05
86860 22 INGIND35
86861 83 AGR03
86862 25 FIS01
86863 91 BIO10
86864 70 FIS01
86865 96 MAT01
86866 21 FIS01
86867 51 INF01
86868 9 AGR03
86869 2 CHIM02
86870 61 AGR03
86871 77 CHIM02
86872 15 MED18
86873 96 IINF05
86874 68 INGIND35
86875 49 MED18
86876 47 CHIM02
86877 36 BIO10
86878 71 INGIND35
86879 63 FIS01
86880 71 IINF05
86881 52 CHIM02
86882 15 BIO10
86883 63 IINF04
86884 81 IINF04
86885 50 INGIND35
86886 33 MAT01
86887 93 BIO10
86888 61 INF01
86889 37 IINF05
86890 89 FIS01
86891 26 MED18
86892 42 IINF04
86893 48 BIO10
86894 64 INGIND35
86895 69 MED18
86896 87 MED18
86897 86 INGIND35
86898 6 IINF05
86899 79 AGR03
86900 90 BIO10
86901 21 MED18
86902 42 INF01
86903 58 IINF05
86904 59 FIS01
86905 50 FIS01
86906 49 INF01
86907 71 BIO10
86908 93 IINF05
86909 100 AGR03
86910 11 FIS01
86911 23 BIO10
86912 76 CHIM02
86913 7 MED18
86914 3 CHIM02
86915 13 IINF05
86916 55 CHIM02
86917 24 MED18
86918 56 CHIM02
86919 61 BIO10
86920 45 MED18
86921 87 IINF05
86922 65 FIS01
86923 16 INGIND35
86924 5 IINF05
86925 62 BIO10
86926 94 CHIM02
86927 74 INF01
86928 74 INF01
86929 67 IINF04
86930 61 BIO10
86931 53 FIS01
86932 71 IINF04
86933 12 MED18
86934 34 FIS01
86935 29 INF01
86936 68 MAT01
86937 7 AGR03
86938 28 MED18
86939 2 MED18
86940 5 MED18
86941 100 BIO10
86942 2 MED18
86943 58 CHIM02
86944 76 IINF04
86945 97 IINF04
86946 17 FIS01
86947 17 IINF05
86948 45 IINF04
86949 13 BIO10
86950 32 AGR03
86951 46 AGR03
86952 30 IINF04
86953 45 MAT01
86954 44 MAT01
86955 95 AGR03
86956 56 IINF04
86957 30 MED18
86958 49 MAT01
86959 3 INF01
86960 80 CHIM02
86961 15 MAT01
86962 26 FIS01
86963 83 FIS01
86964 17 CHIM02
86965 64 MED18
86966 95 AGR03
86967 46 INF01
86968 51 IINF05
86969 4 INGIND35
86970 84 BIO10
86971 56 BIO10
86972 63 MED18
86973 62 INGIND35
86974 27 AGR03
86975 74 INF01
86976 88 MED18
86977 26 IINF04
86978 59 IINF05
86979 98 INGIND35
86980 44 CHIM02
86981 21 INGIND35
86982 56 AGR03
86983 41 INF01
86984 2 BIO10
86985 5 INF01
86986 74 MED18
86987 56 CHIM02
86988 43 AGR03
86989 25 CHIM02
86990 83 MED18
86991 54 AGR03
86992 44 FIS01
86993 60 FIS01
86994 48 AGR03
86995 97 FIS01
86996 82 INF01
86997 18 INF01
86998 72 INGIND35
86999 82 MED18
87000 84 IINF04
87001 3 INGIND35
87002 72 CHIM02
87003 83 AGR03
87004 73 BIO10
87005 19 INF01
87006 17 FIS01
87007 16 BIO10
87008 47 INF01
87009 7 BIO10
87010 83 BIO10
87011 59 INGIND35
87012 76 MED18
87013 28 IINF04
87014 47 IINF05
87015 12 INF01
87016 74 AGR03
87017 11 INGIND35
87018 25 INF01
87019 95 FIS01
87020 66 BIO10
87021 52 AGR03
87022 48 CHIM02
87023 53 BIO10
87024 48 IINF04
87025 11 MAT01
87026 24 AGR03
87027 68 IINF05
87028 11 MED18
87029 3 IINF05
87030 53 INF01
87031 85 MED18
87032 84 IINF04
87033 66 AGR03
87034 69 CHIM02
87035 78 INGIND35
87036 75 FIS01
87037 91 IINF04
87038 47 MED18
87039 34 FIS01
87040 54 AGR03
87041 51 INGIND35
87042 38 FIS01
87043 40 MAT01
87044 8 INGIND35
87045 44 IINF05
87046 71 INGIND35
87047 57 MAT01
87048 40 BIO10
87049 65 IINF04
87050 90 FIS01
87051 19 INGIND35
87052 12 INF01
87053 90 BIO10
87054 69 INF01
87055 50 INGIND35
87056 50 INGIND35
87057 86 INF01
87058 100 MED18
87059 100 CHIM02
87060 5 BIO10
87061 5 IINF04
87062 64 FIS01
87063 78 AGR03
87064 18 BIO10
87065 13 INF01
87066 73 MAT01
87067 81 AGR03
87068 88 INGIND35
87069 47 BIO10
87070 64 FIS01
87071 48 AGR03
87072 80 MED18
87073 82 BIO10
87074 39 INGIND35
87075 70 MED18
87076 13 FIS01
87077 55 INF01
87078 89 BIO10
87079 60 BIO10
87080 25 FIS01
87081 8 AGR03
87082 12 IINF05
87083 16 IINF04
87084 73 MAT01
87085 79 IINF05
87086 17 IINF04
87087 97 INGIND35
87088 77 CHIM02
87089 41 FIS01
87090 35 MAT01
87091 88 AGR03
87092 97 CHIM02
87093 39 AGR03
87094 84 INF01
87095 70 CHIM02
87096 64 MED18
87097 54 INGIND35
87098 90 BIO10
87099 74 MAT01
87100 32 FIS01
87101 47 FIS01
87102 64 INGIND35
87103 53 IINF05
87104 8 CHIM02
87105 58 AGR03
87106 50 IINF05
87107 62 BIO10
87108 80 IINF04
87109 51 MED18
87110 18 MED18
87111 11 FIS01
87112 12 FIS01
87113 56 AGR03
87114 3 IINF04
87115 92 INF01
87116 1 INGIND35
87117 44 INF01
87118 29 IINF04
87119 49 INGIND35
87120 38 MAT01
87121 98 IINF04
87122 67 IINF05
87123 46 INGIND35
87124 52 AGR03
87125 98 INF01
87126 59 IINF04
87127 87 INF01
87128 69 AGR03
87129 69 INGIND35
87130 74 MAT01
87131 85 IINF05
87132 56 MED18
87133 85 IINF05
87134 87 IINF05
87135 26 IINF04
87136 85 BIO10
87137 1 MAT01
87138 13 INGIND35
87139 98 BIO10
87140 46 AGR03
87141 57 IINF04
87142 95 CHIM02
87143 77 IINF05
87144 31 MAT01
87145 53 AGR03
87146 97 CHIM02
87147 75 IINF04
87148 44 INGIND35
87149 48 MAT01
87150 33 CHIM02
87151 81 BIO10
87152 73 MAT01
87153 1 AGR03
87154 90 MED18
87155 59 CHIM02
87156 100 MAT01
87157 95 FIS01
87158 24 INF01
87159 9 MAT01
87160 16 CHIM02
87161 71 IINF04
87162 32 IINF04
87163 90 INF01
87164 8 CHIM02
87165 51 IINF04
87166 89 INGIND35
87167 84 BIO10
87168 97 MAT01
87169 100 INGIND35
87170 37 CHIM02
87171 91 INF01
87172 82 FIS01
87173 26 FIS01
87174 26 IINF04
87175 31 AGR03
87176 51 FIS01
87177 48 BIO10
87178 15 FIS01
87179 23 INF01
87180 36 IINF04
87181 26 FIS01
87182 76 MAT01
87183 39 MED18
87184 28 IINF05
87185 87 MED18
87186 77 INGIND35
87187 43 INGIND35
87188 77 CHIM02
87189 10 CHIM02
87190 98 INGIND35
87191 31 INF01
87192 55 CHIM02
87193 32 IINF04
87194 62 INGIND35
87195 71 IINF04
87196 53 BIO10
87197 85 IINF05
87198 84 INGIND35
87199 63 MAT01
87200 4 MED18
87201 11 IINF04
87202 2 FIS01
87203 15 FIS01
87204 25 INGIND35
87205 34 FIS01
87206 12 AGR03
87207 4 CHIM02
87208 4 INGIND35
87209 14 MED18
87210 39 BIO10
87211 64 MED18
87212 8 INGIND35
87213 12 IINF04
87214 5 IINF04
87215 49 BIO10
87216 16 IINF04
87217 29 BIO10
87218 20 BIO10
87219 85 CHIM02
87220 16 CHIM02
87221 18 INGIND35
87222 38 IINF05
87223 41 MAT01
87224 94 INF01
87225 3 MED18
87226 15 IINF05
87227 56 FIS01
87228 50 MED18
87229 72 AGR03
87230 35 IINF05
87231 45 MED18
87232 86 MAT01
87233 51 CHIM02
87234 88 INGIND35
87235 56 CHIM02
87236 8 FIS01
87237 44 INGIND35
87238 29 FIS01
87239 53 IINF04
87240 84 FIS01
87241 66 FIS01
87242 88 INGIND35
87243 83 INF01
87244 100 INF01
87245 49 IINF05
87246 83 INGIND35
87247 88 INGIND35
87248 75 IINF04
87249 22 INF01
87250 75 FIS01
87251 75 MAT01
87252 40 AGR03
87253 75 INGIND35
87254 63 INF01
87255 74 AGR03
87256 47 INGIND35
87257 73 CHIM02
87258 36 MED18
87259 26 IINF04
87260 48 FIS01
87261 69 INGIND35
87262 91 CHIM02
87263 50 MED18
87264 45 IINF05
87265 33 AGR03
87266 41 CHIM02
87267 59 BIO10
87268 92 MAT01
87269 89 IINF05
87270 53 CHIM02
87271 36 IINF05
87272 94 CHIM02
87273 37 AGR03
87274 4 IINF05
87275 88 IINF05
87276 26 INGIND35
87277 91 MAT01
87278 1 FIS01
87279 66 BIO10
87280 73 BIO10
87281 60 AGR03
87282 63 CHIM02
87283 33 MAT01
87284 59 BIO10
87285 44 IINF04
87286 48 AGR03
87287 39 CHIM02
87288 47 FIS01
87289 47 FIS01
87290 37 AGR03
87291 62 MAT01
87292 22 IINF04
87293 68 INF01
87294 66 INGIND35
87295 79 INF01
87296 84 IINF04
87297 82 INGIND35
87298 31 BIO10
87299 2 MAT01
87300 79 CHIM02
87301 83 INGIND35
87302 85 CHIM02
87303 72 CHIM02
87304 4 IINF05
87305 60 MED18
87306 44 INGIND35
87307 82 IINF05
87308 89 BIO10
87309 52 AGR03
87310 96 BIO10
87311 65 INGIND35
87312 70 CHIM02
87313 69 AGR03
87314 81 AGR03
87315 16 MAT01
87316 21 INGIND35
87317 98 CHIM02
87318 35 FIS01
87319 91 IINF05
87320 63 INGIND35
87321 42 BIO10
87322 54 INGIND35
87323 20 INF01
87324 26 INF01
87325 28 FIS01
87326 81 CHIM02
87327 48 CHIM02
87328 73 BIO10
87329 43 IINF04
87330 17 IINF05
87331 61 INGIND35
87332 3 FIS01
87333 52 MED18
87334 92 BIO10
87335 83 MED18
87336 96 IINF04
87337 75 CHIM02
87338 12 IINF05
87339 7 CHIM02
87340 38 INF01
87341 14 IINF04
87342 92 FIS01
87343 75 BIO10
87344 80 IINF05
87345 76 CHIM02
87346 2 AGR03
87347 83 INGIND35
87348 10 CHIM02
87349 19 CHIM02
87350 25 BIO10
87351 5 BIO10
87352 13 INGIND35
87353 74 BIO10
87354 51 IINF05
87355 54 MED18
87356 65 INGIND35
87357 60 AGR03
87358 63 CHIM02
87359 15 AGR03
87360 32 INGIND35
87361 68 FIS01
87362 90 CHIM02
87363 93 IINF04
87364 94 MAT01
87365 98 AGR03
87366 46 FIS01
87367 25 INGIND35
87368 69 INF01
87369 66 INGIND35
87370 54 MAT01
87371 78 AGR03
87372 93 AGR03
87373 64 IINF04
87374 81 MAT01
87375 90 INGIND35
87376 64 FIS01
87377 21 INGIND35
87378 81 MAT01
87379 6 INGIND35
87380 89 CHIM02
87381 7 BIO10
87382 21 CHIM02
87383 87 AGR03
87384 9 INGIND35
87385 60 FIS01
87386 11 FIS01
87387 37 IINF04
87388 6 INGIND35
87389 87 CHIM02
87390 86 IINF05
87391 89 IINF04
87392 40 BIO10
87393 21 MAT01
87394 13 INGIND35
87395 2 IINF05
87396 31 AGR03
87397 98 CHIM02
87398 23 MAT01
87399 23 MED18
87400 16 BIO10
87401 17 IINF04
87402 1 INGIND35
87403 44 IINF04
87404 36 INGIND35
87405 72 IINF04
87406 59 BIO10
87407 40 CHIM02
87408 37 CHIM02
87409 36 BIO10
87410 98 INGIND35
87411 60 IINF04
87412 91 INGIND35
87413 28 INGIND35
87414 85 INF01
87415 39 IINF04
87416 44 MED18
87417 20 MED18
87418 89 INF01
87419 53 INF01
87420 62 BIO10
87421 55 MAT01
87422 12 INF01
87423 17 FIS01
87424 84 INF01
87425 78 INF01
87426 36 FIS01
87427 6 BIO10
87428 9 IINF04
87429 45 MAT01
87430 78 IINF04
87431 30 MED18
87432 28 BIO10
87433 99 FIS01
87434 54 BIO10
87435 5 IINF05
87436 10 BIO10
87437 73 MED18
87438 35 MED18
87439 9 AGR03
87440 55 MAT01
87441 33 IINF04
87442 4 INGIND35
87443 72 INF01
87444 45 BIO10
87445 60 INGIND35
87446 7 BIO10
87447 80 CHIM02
87448 62 INGIND35
87449 84 CHIM02
87450 43 INF01
87451 34 MAT01
87452 74 INGIND35
87453 97 INF01
87454 34 BIO10
87455 67 FIS01
87456 17 FIS01
87457 68 MAT01
87458 3 CHIM02
87459 90 CHIM02
87460 32 MED18
87461 19 AGR03
87462 72 BIO10
87463 42 IINF05
87464 82 BIO10
87465 65 MAT01
87466 55 MAT01
87467 27 FIS01
87468 10 AGR03
87469 3 MAT01
87470 69 IINF04
87471 11 IINF05
87472 75 INF01
87473 17 INGIND35
87474 89 FIS01
87475 9 IINF05
87476 76 AGR03
87477 51 CHIM02
87478 56 MAT01
87479 88 MAT01
87480 12 IINF04
87481 38 CHIM02
87482 13 INGIND35
87483 62 FIS01
87484 16 IINF05
87485 50 INGIND35
87486 2 BIO10
87487 82 IINF05
87488 15 CHIM02
87489 15 IINF04
87490 82 AGR03
87491 43 FIS01
87492 24 INF01
87493 11 AGR03
87494 81 IINF05
87495 7 MAT01
87496 70 INF01
87497 92 CHIM02
87498 30 IINF04
87499 74 CHIM02
87500 9 CHIM02
87501 87 IINF04
87502 64 IINF05
87503 95 INF01
87504 48 AGR03
87505 98 AGR03
87506 36 MAT01
87507 27 IINF04
87508 3 AGR03
87509 65 BIO10
87510 39 AGR03
87511 89 MED18
87512 12 IINF05
87513 50 MAT01
87514 1 CHIM02
87515 1 MED18
87516 45 IINF05
87517 66 INGIND35
87518 56 CHIM02
87519 97 IINF05
87520 72 IINF05
87521 95 MAT01
87522 35 INF01
87523 19 MED18
87524 1 AGR03
87525 89 CHIM02
87526 30 CHIM02
87527 52 CHIM02
87528 61 FIS01
87529 98 BIO10
87530 38 IINF04
87531 17 MAT01
87532 85 CHIM02
87533 78 MED18
87534 64 IINF04
87535 43 INGIND35
87536 13 FIS01
87537 83 INF01
87538 81 MED18
87539 52 MAT01
87540 37 IINF05
87541 79 INF01
87542 24 INGIND35
87543 48 FIS01
87544 11 MAT01
87545 84 MED18
87546 83 IINF05
87547 41 IINF04
87548 27 FIS01
87549 98 IINF04
87550 89 BIO10
87551 15 MED18
87552 80 FIS01
87553 55 IINF04
87554 22 INGIND35
87555 71 AGR03
87556 23 AGR03
87557 74 MAT01
87558 81 IINF05
87559 40 FIS01
87560 57 IINF04
87561 36 BIO10
87562 59 IINF05
87563 84 INF01
87564 99 INGIND35
87565 74 BIO10
87566 80 IINF05
87567 73 INF01
87568 87 BIO10
87569 46 INGIND35
87570 85 FIS01
