9678 MED18 4
46362 14 BIO10
46363 88 INF01
46364 31 MAT01
46365 35 IINF05
46366 22 FIS01
46367 47 INF01
46368 16 BIO10
46369 86 FIS01
46370 24 INF01
46371 79 INF01
46372 49 MED18
46373 37 CHIM02
46374 20 MED18
46375 71 MAT01
46376 44 BIO10
46377 30 IINF05
46378 54 IINF05
46379 45 IINF05
46380 90 IINF05
46381 15 INGIND35
46382 65 IINF05
46383 59 INGIND35
46384 18 FIS01
46385 26 FIS01
46386 44 IINF04
46387 95 IINF04
46388 9 INGIND35
46389 98 INF01
46390 40 MED18
46391 87 INF01
46392 70 BIO10
46393 38 IINF05
46394 76 FIS01
46395 95 MED18
46396 84 INGIND35
46397 57 BIO10
46398 14 MAT01
46399 26 MED18
46400 85 IINF04
46401 6 MED18
46402 15 MED18
46403 69 MED18
46404 69 INGIND35
46405 87 BIO10
46406 18 IINF05
46407 19 MAT01
46408 70 INGIND35
46409 94 INGIND35
46410 42 MAT01
46411 10 INF01
46412 76 BIO10
46413 94 INF01
46414 85 BIO10
46415 99 BIO10
46416 94 CHIM02
46417 73 MED18
46418 39 FIS01
46419 65 INF01
46420 22 CHIM02
46421 37 MAT01
46422 81 BIO10
46423 61 FIS01
46424 48 CHIM02
46425 76 FIS01
46426 30 INF01
46427 38 BIO10
46428 60 MED18
46429 45 IINF05
46430 61 FIS01
46431 15 IINF05
46432 95 BIO10
46433 23 CHIM02
46434 74 IINF05
46435 26 MED18
46436 97 INF01
46437 94 FIS01
46438 49 INF01
46439 4 INGIND35
46440 97 CHIM02
46441 9 MAT01
46442 58 AGR03
46443 31 BIO10
46444 16 MAT01
46445 81 IINF05
46446 38 AGR03
46447 43 AGR03
46448 62 IINF04
46449 1 IINF05
46450 46 INF01
46451 62 CHIM02
46452 39 IINF04
46453 54 MED18
46454 73 IINF05
46455 37 CHIM02
46456 63 IINF05
46457 23 FIS01
46458 28 BIO10
46459 83 IINF04
46460 92 BIO10
46461 27 IINF05
46462 70 CHIM02
46463 22 INGIND35
46464 4 FIS01
46465 88 FIS01
46466 44 BIO10
46467 73 IINF04
46468 92 CHIM02
46469 38 CHIM02
46470 6 INF01
46471 18 FIS01
46472 91 AGR03
46473 92 MED18
46474 91 MED18
46475 35 MED18
46476 41 INGIND35
46477 100 IINF04
46478 17 INGIND35
46479 21 INF01
46480 29 IINF05
46481 79 IINF04
46482 83 AGR03
46483 60 FIS01
46484 11 CHIM02
46485 88 INGIND35
46486 69 MAT01
46487 91 IINF04
46488 66 IINF04
46489 91 MED18
46490 78 CHIM02
46491 76 CHIM02
46492 18 CHIM02
46493 48 IINF05
46494 53 FIS01
46495 56 BIO10
46496 55 AGR03
46497 22 BIO10
46498 30 IINF04
46499 27 INF01
46500 24 BIO10
46501 56 MAT01
46502 91 MAT01
46503 30 AGR03
46504 92 MAT01
46505 29 INGIND35
46506 34 INGIND35
46507 23 BIO10
46508 19 CHIM02
46509 58 INGIND35
46510 59 MED18
46511 26 CHIM02
46512 44 AGR03
46513 11 MAT01
46514 85 AGR03
46515 50 FIS01
46516 9 INGIND35
46517 93 INGIND35
46518 25 IINF04
46519 92 BIO10
46520 55 FIS01
46521 44 INF01
46522 26 INF01
46523 13 BIO10
46524 55 MAT01
46525 70 MED18
46526 36 INGIND35
46527 69 CHIM02
46528 27 AGR03
46529 44 IINF05
46530 44 BIO10
46531 27 MED18
46532 52 CHIM02
46533 24 AGR03
46534 84 IINF05
46535 86 IINF04
46536 24 INF01
46537 6 AGR03
46538 64 IINF05
46539 66 IINF04
46540 34 IINF05
46541 24 AGR03
46542 31 INF01
46543 50 INGIND35
46544 74 IINF05
46545 63 INF01
46546 96 INF01
46547 40 IINF04
46548 11 AGR03
46549 77 INF01
46550 53 IINF04
46551 75 INF01
46552 21 INGIND35
46553 61 AGR03
46554 34 INF01
46555 99 MED18
46556 66 FIS01
46557 75 IINF04
46558 34 AGR03
46559 4 MED18
46560 43 BIO10
46561 97 MED18
46562 62 IINF05
46563 97 FIS01
46564 71 INF01
46565 91 FIS01
46566 87 MAT01
46567 66 MED18
46568 30 AGR03
46569 88 MED18
46570 15 MAT01
46571 62 IINF04
46572 46 FIS01
46573 17 IINF05
46574 65 AGR03
46575 40 INGIND35
46576 81 BIO10
46577 82 MED18
46578 96 BIO10
46579 82 BIO10
46580 26 CHIM02
46581 74 AGR03
46582 99 INGIND35
46583 1 IINF05
46584 12 IINF04
46585 35 AGR03
46586 87 IINF05
46587 62 INGIND35
46588 18 INGIND35
46589 6 INF01
46590 31 CHIM02
46591 68 INGIND35
46592 69 AGR03
46593 6 IINF05
46594 100 CHIM02
46595 86 BIO10
46596 33 FIS01
46597 46 IINF05
46598 95 INGIND35
46599 90 INGIND35
46600 75 IINF05
46601 23 IINF05
46602 26 CHIM02
46603 3 IINF04
46604 62 IINF05
46605 23 IINF05
46606 76 MAT01
46607 68 MED18
46608 71 CHIM02
46609 100 CHIM02
46610 5 IINF04
46611 86 INGIND35
46612 35 IINF05
46613 44 IINF05
46614 17 MED18
46615 44 CHIM02
46616 37 BIO10
46617 4 INGIND35
46618 80 MED18
46619 20 MAT01
46620 85 FIS01
46621 28 MED18
46622 11 IINF05
46623 42 AGR03
46624 43 MED18
46625 56 MAT01
46626 28 INGIND35
46627 13 AGR03
46628 27 IINF04
46629 76 FIS01
46630 37 INGIND35
46631 6 IINF04
46632 100 FIS01
46633 75 IINF05
46634 53 BIO10
46635 96 INGIND35
46636 28 FIS01
46637 18 CHIM02
46638 69 IINF04
46639 99 INGIND35
46640 25 IINF05
46641 6 FIS01
46642 32 INF01
46643 99 INGIND35
46644 60 INGIND35
46645 77 AGR03
46646 86 CHIM02
46647 19 CHIM02
46648 47 CHIM02
46649 76 AGR03
46650 63 INF01
46651 69 IINF05
46652 51 BIO10
46653 19 INF01
46654 59 AGR03
46655 2 BIO10
46656 82 CHIM02
46657 70 MAT01
46658 27 BIO10
46659 85 INGIND35
46660 62 MED18
46661 84 MAT01
46662 46 INGIND35
46663 68 INF01
46664 23 IINF05
46665 81 FIS01
46666 95 INGIND35
46667 100 FIS01
46668 66 INF01
46669 31 INF01
46670 91 IINF04
46671 95 CHIM02
46672 17 BIO10
46673 2 MAT01
46674 5 AGR03
46675 81 MAT01
46676 40 IINF04
46677 51 MED18
46678 13 MAT01
46679 85 FIS01
46680 27 AGR03
46681 89 IINF04
46682 40 FIS01
46683 58 IINF04
46684 69 BIO10
46685 73 IINF04
46686 78 IINF04
46687 17 AGR03
46688 26 MED18
46689 14 MAT01
46690 26 INGIND35
46691 80 IINF04
46692 85 IINF05
46693 56 MAT01
46694 74 AGR03
46695 3 INGIND35
46696 80 IINF05
46697 38 IINF04
46698 59 MAT01
46699 85 AGR03
46700 17 MAT01
46701 8 AGR03
46702 70 BIO10
46703 36 INGIND35
46704 26 IINF05
46705 22 FIS01
46706 98 MAT01
46707 1 CHIM02
46708 97 BIO10
46709 68 FIS01
46710 70 MAT01
46711 81 IINF05
46712 42 FIS01
46713 11 IINF05
46714 36 FIS01
46715 30 AGR03
46716 6 INGIND35
46717 73 IINF05
46718 94 IINF05
46719 78 IINF04
46720 52 IINF05
46721 30 INF01
46722 15 INGIND35
46723 66 MED18
46724 4 IINF05
46725 13 FIS01
46726 73 INGIND35
46727 64 MED18
46728 18 AGR03
46729 21 IINF05
46730 30 INGIND35
46731 14 CHIM02
46732 94 IINF05
46733 54 FIS01
46734 100 IINF04
46735 20 INGIND35
46736 13 IINF04
46737 61 IINF05
46738 90 IINF05
46739 73 INF01
46740 22 INF01
46741 50 MAT01
46742 82 MED18
46743 40 MED18
46744 99 MAT01
46745 5 IINF04
46746 3 MAT01
46747 3 INF01
46748 95 AGR03
46749 22 AGR03
46750 45 INF01
46751 61 IINF04
46752 93 IINF05
46753 58 CHIM02
46754 36 MAT01
46755 66 AGR03
46756 94 BIO10
46757 96 IINF04
46758 50 FIS01
46759 22 INGIND35
46760 41 IINF05
46761 26 INF01
46762 57 IINF04
46763 63 MAT01
46764 51 IINF05
46765 59 INF01
46766 5 AGR03
46767 20 INGIND35
46768 10 AGR03
46769 94 AGR03
46770 9 AGR03
46771 20 BIO10
46772 64 FIS01
46773 63 IINF05
46774 14 AGR03
46775 44 MAT01
46776 8 BIO10
46777 32 MED18
46778 67 IINF04
46779 53 CHIM02
46780 55 CHIM02
46781 15 MED18
46782 3 IINF05
46783 60 IINF05
46784 11 CHIM02
46785 93 IINF05
46786 77 AGR03
46787 43 FIS01
46788 74 IINF05
46789 68 INGIND35
46790 100 BIO10
46791 89 MAT01
46792 57 FIS01
46793 51 IINF05
46794 19 AGR03
46795 63 AGR03
46796 100 FIS01
46797 5 INF01
46798 37 AGR03
46799 21 INGIND35
46800 93 INF01
46801 49 IINF05
46802 43 BIO10
46803 11 MED18
46804 69 BIO10
46805 98 INF01
46806 78 FIS01
46807 81 MED18
46808 42 IINF05
46809 27 MAT01
46810 95 FIS01
46811 84 IINF05
46812 38 AGR03
46813 56 INF01
46814 49 AGR03
46815 4 IINF04
46816 95 AGR03
46817 4 INF01
46818 36 INGIND35
46819 24 IINF05
46820 12 INGIND35
46821 29 FIS01
46822 92 FIS01
46823 83 IINF04
46824 50 MAT01
46825 96 INF01
46826 60 IINF05
46827 47 IINF05
46828 38 CHIM02
46829 12 CHIM02
46830 40 MED18
46831 25 INF01
46832 75 MED18
46833 66 AGR03
46834 73 INF01
46835 60 MED18
46836 2 INF01
46837 21 AGR03
46838 4 IINF05
46839 39 AGR03
46840 97 MAT01
46841 19 BIO10
46842 66 IINF05
46843 86 MAT01
46844 63 BIO10
46845 84 MAT01
46846 4 IINF04
46847 57 IINF05
46848 49 BIO10
46849 35 CHIM02
46850 25 CHIM02
46851 67 CHIM02
46852 53 INGIND35
46853 24 BIO10
46854 39 IINF05
46855 30 BIO10
46856 79 AGR03
46857 76 MED18
46858 78 FIS01
46859 54 INGIND35
46860 14 IINF04
46861 79 CHIM02
46862 22 IINF05
46863 67 BIO10
46864 71 IINF04
46865 10 BIO10
46866 74 INGIND35
46867 72 IINF04
46868 5 MED18
46869 86 IINF04
46870 53 CHIM02
46871 63 BIO10
46872 62 AGR03
46873 58 AGR03
46874 43 MED18
46875 89 BIO10
46876 26 MED18
46877 86 IINF05
46878 3 IINF05
46879 50 BIO10
46880 19 IINF05
46881 27 IINF04
46882 20 INF01
46883 61 CHIM02
46884 6 INF01
46885 39 FIS01
46886 93 INF01
46887 22 FIS01
46888 16 FIS01
46889 77 INGIND35
46890 13 MAT01
46891 82 MAT01
46892 89 IINF05
46893 73 CHIM02
46894 86 CHIM02
46895 92 IINF05
46896 1 FIS01
46897 33 FIS01
46898 6 FIS01
46899 54 FIS01
46900 26 IINF05
46901 99 INF01
46902 29 FIS01
46903 65 FIS01
46904 84 IINF05
46905 8 BIO10
46906 39 MAT01
46907 19 IINF04
46908 64 MAT01
46909 32 FIS01
46910 66 IINF05
46911 93 CHIM02
46912 98 IINF04
46913 92 AGR03
46914 92 INGIND35
46915 19 MAT01
46916 99 INF01
46917 8 CHIM02
46918 88 MAT01
46919 40 MED18
46920 64 IINF04
46921 76 FIS01
46922 66 CHIM02
46923 26 MAT01
46924 99 AGR03
46925 39 IINF04
46926 54 AGR03
46927 96 INGIND35
46928 64 INGIND35
46929 20 CHIM02
46930 89 FIS01
46931 5 IINF05
46932 19 AGR03
46933 31 INF01
46934 48 MED18
46935 30 CHIM02
46936 17 MAT01
46937 46 INGIND35
46938 76 IINF04
46939 9 INF01
46940 95 BIO10
46941 15 FIS01
46942 60 CHIM02
46943 76 IINF05
46944 34 FIS01
46945 86 IINF05
46946 88 AGR03
46947 96 AGR03
46948 100 FIS01
46949 6 MAT01
46950 32 INGIND35
46951 65 CHIM02
46952 62 IINF04
46953 96 INF01
46954 42 MAT01
46955 73 FIS01
46956 33 MED18
46957 14 AGR03
46958 95 CHIM02
46959 65 BIO10
46960 47 IINF05
46961 81 MAT01
46962 7 CHIM02
46963 12 IINF05
46964 85 INF01
46965 54 IINF05
46966 41 INGIND35
46967 23 FIS01
46968 88 MAT01
46969 81 IINF04
46970 6 AGR03
46971 36 CHIM02
46972 74 MAT01
46973 62 CHIM02
46974 45 FIS01
46975 81 MED18
46976 14 MAT01
46977 74 IINF04
46978 51 AGR03
46979 95 AGR03
46980 85 AGR03
46981 28 MED18
46982 73 MED18
46983 98 IINF04
46984 28 MED18
46985 4 CHIM02
46986 98 IINF04
46987 53 IINF04
46988 70 INGIND35
46989 59 INGIND35
46990 22 CHIM02
46991 40 IINF05
46992 54 IINF05
46993 45 FIS01
46994 87 INF01
46995 26 BIO10
46996 43 IINF05
46997 3 INF01
46998 80 FIS01
46999 1 AGR03
47000 43 INGIND35
47001 94 INF01
47002 41 IINF04
47003 64 INGIND35
47004 17 CHIM02
47005 12 AGR03
47006 45 INF01
47007 22 IINF05
47008 85 FIS01
47009 18 MED18
47010 42 INGIND35
47011 72 IINF04
47012 35 FIS01
47013 41 IINF05
47014 6 AGR03
47015 36 BIO10
47016 16 CHIM02
47017 89 FIS01
47018 19 INGIND35
47019 19 MED18
47020 4 INF01
47021 87 IINF04
47022 15 IINF04
47023 60 AGR03
47024 9 AGR03
47025 73 INGIND35
47026 54 IINF05
47027 55 CHIM02
47028 81 FIS01
47029 85 MED18
47030 45 INF01
47031 41 CHIM02
47032 86 INGIND35
47033 2 INF01
47034 42 CHIM02
47035 48 CHIM02
47036 20 IINF04
47037 19 INGIND35
47038 17 FIS01
47039 12 INGIND35
47040 85 INGIND35
47041 44 IINF04
47042 74 MAT01
47043 31 FIS01
47044 50 IINF05
47045 67 IINF05
47046 68 AGR03
47047 36 AGR03
47048 86 MED18
47049 16 BIO10
47050 14 INGIND35
47051 32 FIS01
47052 91 IINF05
47053 95 FIS01
47054 36 INF01
47055 22 MED18
47056 43 AGR03
47057 80 INF01
47058 10 MED18
47059 41 FIS01
47060 8 MAT01
47061 76 IINF04
47062 7 MED18
47063 44 FIS01
47064 31 MAT01
47065 7 MAT01
47066 86 FIS01
47067 63 AGR03
47068 76 INF01
47069 36 CHIM02
47070 20 BIO10
47071 66 FIS01
47072 17 MED18
47073 53 CHIM02
47074 49 FIS01
47075 14 BIO10
47076 22 BIO10
47077 10 CHIM02
47078 89 FIS01
47079 11 IINF04
47080 60 MED18
47081 93 MED18
47082 90 IINF04
47083 45 INF01
47084 42 IINF04
47085 40 MAT01
47086 84 CHIM02
47087 73 INGIND35
47088 51 INF01
47089 40 INF01
47090 70 MED18
47091 52 MED18
47092 24 IINF05
47093 61 MED18
47094 67 INF01
47095 25 MED18
47096 55 INF01
47097 1 MAT01
47098 71 INGIND35
47099 21 BIO10
47100 33 IINF04
47101 56 IINF04
47102 49 INF01
47103 72 CHIM02
47104 96 BIO10
47105 48 MED18
47106 92 IINF04
47107 58 MAT01
47108 12 INF01
47109 49 IINF05
47110 43 IINF04
47111 82 INGIND35
47112 7 INGIND35
47113 51 MED18
47114 9 MAT01
47115 41 MAT01
47116 8 IINF05
47117 98 CHIM02
47118 51 MED18
47119 14 INGIND35
47120 4 INF01
47121 63 IINF04
47122 92 FIS01
47123 21 MED18
47124 71 AGR03
47125 97 AGR03
47126 56 INGIND35
47127 46 AGR03
47128 57 FIS01
47129 85 INF01
47130 6 FIS01
47131 90 BIO10
47132 7 MED18
47133 70 IINF05
47134 46 FIS01
47135 90 MAT01
47136 34 AGR03
47137 98 INF01
47138 6 BIO10
47139 30 AGR03
47140 87 IINF04
47141 36 CHIM02
47142 96 BIO10
47143 25 IINF04
47144 72 MED18
47145 96 MED18
47146 56 IINF05
47147 59 INF01
47148 58 MED18
47149 52 MED18
47150 95 IINF05
47151 89 MAT01
47152 85 MAT01
47153 28 INGIND35
47154 38 CHIM02
47155 82 MED18
47156 73 CHIM02
47157 50 IINF05
47158 85 CHIM02
47159 27 CHIM02
47160 52 IINF04
47161 22 AGR03
47162 73 IINF04
47163 46 MAT01
47164 13 FIS01
47165 74 CHIM02
47166 57 IINF05
47167 64 MAT01
47168 75 BIO10
47169 11 MED18
47170 63 MED18
47171 67 FIS01
47172 26 MED18
47173 24 IINF04
47174 36 FIS01
47175 38 CHIM02
47176 72 MAT01
47177 100 INGIND35
47178 68 INGIND35
47179 84 INF01
47180 12 MAT01
47181 70 MED18
47182 71 CHIM02
47183 24 MAT01
47184 96 INGIND35
47185 25 INGIND35
47186 33 IINF05
47187 31 CHIM02
47188 57 FIS01
47189 94 MAT01
47190 85 INGIND35
47191 51 FIS01
47192 40 INF01
47193 24 CHIM02
47194 80 IINF04
47195 97 BIO10
47196 63 CHIM02
47197 16 BIO10
47198 35 MAT01
47199 44 FIS01
47200 1 MAT01
47201 100 BIO10
47202 17 INF01
47203 19 FIS01
47204 64 IINF04
47205 7 IINF05
47206 73 INF01
47207 76 INF01
47208 32 FIS01
47209 25 MED18
47210 96 AGR03
47211 50 INGIND35
47212 35 MAT01
47213 35 INGIND35
47214 41 IINF05
47215 29 BIO10
47216 21 CHIM02
47217 22 INF01
47218 86 INGIND35
47219 55 BIO10
47220 21 BIO10
47221 31 INGIND35
47222 69 MED18
47223 64 INGIND35
47224 51 INGIND35
47225 61 INGIND35
47226 87 IINF05
47227 26 MAT01
47228 31 IINF04
47229 9 INGIND35
47230 98 FIS01
47231 18 BIO10
47232 49 MAT01
47233 54 MAT01
47234 7 IINF04
47235 12 BIO10
47236 29 INF01
47237 87 AGR03
47238 93 MAT01
47239 31 INF01
47240 98 INF01
47241 67 INGIND35
47242 81 IINF05
47243 8 BIO10
47244 40 FIS01
47245 58 IINF05
47246 13 BIO10
47247 63 IINF04
47248 72 FIS01
47249 63 AGR03
47250 30 FIS01
47251 87 FIS01
47252 87 AGR03
47253 46 BIO10
47254 10 FIS01
47255 35 INF01
47256 87 INF01
47257 76 MAT01
47258 20 MAT01
47259 14 CHIM02
47260 43 BIO10
47261 85 IINF04
47262 51 MAT01
47263 10 INGIND35
47264 36 INF01
47265 13 MED18
47266 31 IINF04
47267 33 MAT01
47268 15 MAT01
47269 46 MED18
47270 47 IINF05
47271 84 AGR03
47272 88 AGR03
47273 64 INF01
47274 99 MED18
47275 30 IINF04
47276 84 IINF04
47277 56 INF01
47278 11 INF01
47279 51 AGR03
47280 17 INGIND35
47281 98 IINF04
47282 15 IINF04
47283 71 BIO10
47284 73 CHIM02
47285 47 INF01
47286 30 AGR03
47287 77 CHIM02
47288 31 CHIM02
47289 26 IINF05
47290 24 AGR03
47291 92 FIS01
47292 15 IINF05
47293 92 BIO10
47294 20 MAT01
47295 37 BIO10
47296 59 MAT01
47297 76 CHIM02
47298 2 MED18
47299 86 AGR03
47300 92 IINF04
47301 36 INF01
47302 13 MED18
47303 48 AGR03
47304 39 FIS01
47305 44 IINF05
47306 18 MED18
47307 14 FIS01
47308 19 CHIM02
47309 46 IINF05
47310 31 IINF04
47311 30 FIS01
47312 16 MED18
47313 18 IINF04
47314 3 INGIND35
47315 63 INF01
47316 39 CHIM02
47317 23 MED18
47318 97 AGR03
47319 37 INGIND35
47320 74 FIS01
47321 65 CHIM02
47322 49 INGIND35
47323 17 CHIM02
47324 7 FIS01
47325 83 FIS01
47326 33 IINF04
47327 57 FIS01
47328 35 INGIND35
47329 74 CHIM02
47330 31 IINF05
47331 59 IINF05
47332 50 IINF04
47333 76 MED18
47334 2 IINF05
47335 16 INGIND35
47336 3 IINF05
47337 27 MED18
47338 62 INGIND35
47339 18 AGR03
47340 14 FIS01
47341 75 CHIM02
47342 42 IINF05
47343 61 MAT01
47344 31 IINF04
47345 86 INGIND35
47346 24 IINF04
47347 75 CHIM02
47348 29 AGR03
47349 55 INF01
47350 38 MAT01
47351 98 CHIM02
47352 95 MED18
47353 88 IINF05
47354 68 INGIND35
47355 22 AGR03
47356 18 INGIND35
47357 8 MAT01
47358 76 MED18
47359 24 IINF04
47360 17 MAT01
47361 91 MAT01
47362 56 IINF05
47363 6 FIS01
47364 8 MED18
47365 82 MED18
47366 16 IINF05
47367 32 MED18
47368 39 IINF05
47369 71 IINF04
47370 4 INF01
47371 13 AGR03
47372 78 FIS01
47373 59 IINF05
47374 90 CHIM02
47375 1 FIS01
47376 11 INF01
47377 43 INF01
47378 72 FIS01
47379 34 BIO10
47380 35 IINF05
47381 41 AGR03
47382 33 MAT01
47383 80 IINF05
47384 34 FIS01
47385 39 IINF05
47386 23 MAT01
47387 2 IINF04
47388 97 IINF05
47389 5 IINF05
47390 3 BIO10
47391 85 FIS01
47392 60 AGR03
47393 76 MAT01
47394 43 MAT01
47395 68 INGIND35
47396 13 MED18
47397 88 IINF05
47398 95 INGIND35
47399 57 INGIND35
47400 33 IINF05
47401 38 FIS01
47402 48 INGIND35
47403 59 AGR03
47404 28 MED18
47405 16 BIO10
47406 63 INF01
47407 74 IINF04
47408 22 BIO10
47409 57 MAT01
47410 85 FIS01
47411 82 AGR03
47412 98 IINF05
47413 74 CHIM02
47414 7 IINF05
47415 5 CHIM02
47416 28 IINF05
47417 87 MED18
47418 79 BIO10
47419 55 FIS01
47420 11 FIS01
47421 45 INF01
47422 79 INF01
47423 44 INF01
47424 56 AGR03
47425 100 IINF05
47426 67 MED18
47427 56 IINF04
47428 98 CHIM02
47429 66 CHIM02
47430 56 MED18
47431 60 AGR03
47432 79 MED18
47433 1 AGR03
47434 85 MAT01
47435 22 IINF05
47436 13 INGIND35
47437 81 IINF05
47438 4 MAT01
47439 53 INF01
47440 57 MAT01
47441 90 IINF04
47442 69 INGIND35
47443 90 IINF04
47444 72 IINF04
47445 92 MAT01
47446 15 IINF04
47447 12 FIS01
47448 62 BIO10
47449 71 FIS01
47450 83 MED18
47451 99 INF01
47452 22 BIO10
47453 12 AGR03
47454 54 IINF04
47455 18 INF01
47456 50 INF01
47457 46 INF01
47458 99 AGR03
47459 39 CHIM02
47460 63 AGR03
47461 43 IINF05
47462 98 BIO10
47463 6 BIO10
47464 60 CHIM02
47465 71 INF01
47466 39 CHIM02
47467 88 INGIND35
47468 99 IINF05
47469 48 AGR03
47470 76 CHIM02
47471 95 INF01
47472 8 MED18
47473 38 IINF04
47474 55 AGR03
47475 61 IINF05
47476 94 IINF05
47477 21 MED18
47478 52 MAT01
47479 63 CHIM02
47480 41 MED18
47481 71 CHIM02
47482 88 CHIM02
47483 79 IINF04
47484 59 INF01
47485 68 CHIM02
47486 25 CHIM02
47487 45 IINF04
47488 78 CHIM02
47489 87 INGIND35
47490 74 CHIM02
47491 88 IINF05
47492 86 CHIM02
47493 65 IINF05
47494 9 IINF05
47495 10 AGR03
47496 49 AGR03
47497 5 INGIND35
47498 67 CHIM02
47499 30 IINF05
47500 65 CHIM02
47501 80 INF01
47502 37 IINF04
47503 88 IINF04
47504 50 MAT01
47505 72 INGIND35
47506 71 CHIM02
47507 34 INGIND35
47508 40 MAT01
47509 78 AGR03
47510 70 INF01
47511 29 INF01
47512 4 MAT01
47513 29 INF01
47514 6 AGR03
47515 62 MED18
47516 86 BIO10
47517 6 AGR03
47518 23 MAT01
47519 3 CHIM02
47520 1 MED18
47521 46 IINF05
47522 89 MED18
47523 60 INF01
47524 79 MAT01
47525 38 BIO10
47526 76 CHIM02
47527 53 IINF05
47528 30 MED18
47529 47 INF01
47530 5 INGIND35
47531 17 IINF04
47532 35 IINF05
47533 52 INF01
47534 97 IINF05
47535 50 IINF05
47536 69 CHIM02
47537 13 CHIM02
47538 42 MAT01
47539 74 MAT01
47540 44 IINF05
47541 93 IINF05
47542 80 FIS01
47543 88 BIO10
47544 67 IINF05
47545 71 MAT01
47546 99 FIS01
47547 34 MAT01
47548 31 IINF05
47549 29 FIS01
47550 43 IINF05
47551 61 INGIND35
47552 25 BIO10
47553 22 MED18
47554 66 MAT01
47555 16 IINF04
47556 65 INGIND35
47557 68 IINF05
47558 88 AGR03
47559 62 IINF05
47560 81 BIO10
47561 57 INGIND35
47562 34 MED18
47563 98 BIO10
47564 35 INGIND35
47565 94 FIS01
47566 41 IINF04
47567 54 AGR03
47568 47 IINF04
47569 61 AGR03
47570 85 FIS01
47571 99 AGR03
47572 10 MED18
47573 21 INF01
47574 35 INGIND35
47575 86 MED18
47576 48 INF01
47577 69 INF01
47578 6 CHIM02
47579 19 FIS01
47580 4 MED18
47581 53 IINF04
47582 56 CHIM02
47583 95 INF01
47584 10 CHIM02
47585 60 INGIND35
47586 58 CHIM02
47587 3 CHIM02
47588 52 AGR03
47589 80 CHIM02
47590 21 AGR03
47591 100 IINF04
47592 67 BIO10
47593 1 INGIND35
47594 52 BIO10
47595 90 MED18
47596 1 FIS01
47597 15 INGIND35
47598 76 INF01
47599 26 INF01
47600 82 CHIM02
47601 65 INGIND35
47602 100 INGIND35
47603 44 FIS01
47604 70 IINF05
47605 12 FIS01
47606 26 CHIM02
47607 92 IINF05
47608 91 INGIND35
47609 31 INF01
47610 95 BIO10
47611 87 FIS01
47612 43 MED18
47613 74 IINF05
47614 81 CHIM02
47615 1 CHIM02
47616 60 BIO10
47617 66 MED18
47618 46 AGR03
47619 3 INGIND35
47620 31 BIO10
47621 71 MAT01
47622 53 MAT01
47623 44 IINF05
47624 84 INF01
47625 26 FIS01
47626 90 INGIND35
47627 87 MAT01
47628 8 AGR03
47629 3 IINF05
47630 11 MED18
47631 98 AGR03
47632 84 INF01
47633 22 AGR03
47634 71 IINF05
47635 86 INF01
